Czwartek,23,Lipiec,2026,08:45:26:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,1046.36,1984,79.5,-2.7,11101010,1045.63,1952,26.7,3.09,357.0,1045.99,-2.3,1.45, , 
,1047.41,2016,78.0,-1.2,11101000,1046.71,1984,26.7,3.09,357.0,1047.06,-1.2,1.48, , 
,1048.52,1984,78.0,-1.6,11101000,1047.77,2016,25.1,3.09,336.6,1048.14,-2.0,1.48, , 
,1049.62,1952,79.5,-1.6,11101010,1048.89,1984,25.1,3.09,336.6,1049.25,-2.0,1.48, , 
,1050.69,1952,79.5,6.3,11101010,1049.97,1920,35.3,4.12,438.6,1050.34,5.1,1.64, , 
,1051.78,1952,79.5,7.4,11101010,1051.07,1952,32.5,4.12,418.2,1051.43,7.4,1.45, , 
,1052.88,1952,79.5,6.6,11101010,1052.13,1952,32.5,4.12,397.8,1052.50,7.0,1.48, , 
,1053.98,1952,79.5,1.6,11101010,1053.26,1952,28.2,4.12,377.4,1053.61,3.1,1.29, , 
,1055.06,1952,79.5,0.0,11101010,1054.33,1952,26.7,3.09,357.0,1054.70,-0.4,1.37, , 
,1056.14,1952,79.5,-0.4,11101010,1055.42,1920,26.7,3.09,357.0,1055.77,0.0,1.52, , 
,1057.22,1920,79.5,-2.0,11101010,1056.49,1952,26.7,3.09,357.0,1056.85,-1.2,1.45, , 
,1058.31,1920,79.5,-1.6,11101010,1057.59,1920,26.7,3.09,357.0,1057.95,-2.0,1.52, , 
,1059.42,1920,79.5,-0.8,11101010,1058.69,1920,26.7,3.09,357.0,1059.06,-1.6,1.52, , 
,1060.55,1888,79.5,-0.4,11101010,1059.78,1888,26.7,3.09,357.0,1060.16,0.4,1.48, , 
,1061.65,1888,79.5,3.5,11101010,1060.93,1888,28.2,3.09,377.4,1061.29,3.5,1.48, , 
,1062.76,1888,79.5,7.4,11101010,1062.02,1888,28.2,3.09,377.4,1062.40,5.1,1.48, , 
,1063.84,1888,79.5,10.9,11101010,1063.12,1888,32.5,4.12,418.2,1063.48,10.2,1.52, , 
,1064.92,1920,79.5,10.9,11101010,1064.20,1888,32.5,4.12,418.2,1064.56,11.3,1.41, , 
,1066.01,1920,79.5,8.6,11101010,1065.27,1920,32.5,4.12,397.8,1065.64,11.3,1.45, , 
,1067.12,1952,79.5,7.8,11101010,1066.38,1952,31.0,4.12,397.8,1066.76,7.8,1.45, , 
,1068.20,1952,79.5,6.6,11101010,1067.47,1952,31.0,4.12,397.8,1067.83,7.0,1.45, , 
,1069.27,1984,79.5,9.0,11101000,1068.55,1952,36.9,5.15,459.0,1068.91,7.4,1.60, , 
,1070.36,2016,79.5,7.8,11101000,1069.63,1984,38.4,5.15,459.0,1070.00,8.6,1.41, , 
,1071.44,2016,79.5,5.9,11101000,1070.72,2016,32.5,4.12,397.8,1071.09,6.6,1.41, , 
,1072.50,2016,79.5,4.3,11101000,1071.81,2016,31.0,4.12,397.8,1072.15,5.1,1.45, , 
,1073.53,2048,79.5,3.1,11101000,1072.85,2048,31.0,4.12,397.8,1073.20,3.9,1.45, , 
,1074.62,2080,79.5,2.0,11101000,1073.90,2048,29.4,4.12,377.4,1074.25,2.3,1.48, , 
,1075.70,2080,79.5,1.6,11101000,1074.97,2048,32.5,4.12,397.8,1075.33,2.0,1.52, , 
,1076.75,2080,79.5,3.5,11101000,1076.04,2080,34.1,4.12,418.2,1076.39,2.3,1.52, , 
,1077.79,2048,79.5,2.7,11101000,1077.09,2080,32.5,4.12,397.8,1077.43,3.5,1.45, , 
,1078.83,2048,79.5,-0.4,11101001,1078.13,2048,31.0,4.12,397.8,1078.48,2.0,1.45, , 
,1079.87,2016,79.5,-6.3,11101001,1079.18,2048,23.5,3.09,316.2,1079.53,-4.7,1.33, , 
,1080.92,2016,79.5,-9.0,11101000,1080.21,2016,23.5,3.09,316.2,1080.56,-8.6,1.41, , 
,1082.00,1984,79.5,-7.4,11101000,1081.27,1984,25.1,3.09,336.6,1081.63,-9.0,1.56, , 
,1083.12,2016,79.5,-1.6,11101001,1082.41,1984,32.5,4.12,397.8,1082.76,-3.1,1.64, , 
,1084.16,2048,79.5,4.3,11101001,1083.46,2016,41.2,5.15,499.8,1083.81,2.7,1.64, , 
,1085.19,2080,79.5,6.6,11101001,1084.50,2048,38.4,5.15,459.0,1084.85,5.5,1.48, , 
,1086.25,2080,79.5,9.8,11101001,1085.55,2080,36.9,5.15,459.0,1085.89,7.8,1.52, , 
,1087.30,2080,79.5,2.0,11101001,1086.59,2112,34.1,4.12,418.2,1086.94,6.3,1.29, , 
,1088.36,2016,79.5,-4.3,11101001,1087.65,2048,23.5,3.09,316.2,1087.99,-2.7,1.21, , 
,1089.47,1920,79.5,-6.6,11101011,1088.72,1984,23.5,3.09,316.2,1089.10,-6.3,1.41, , 
,1090.56,1888,79.5,-5.5,11101011,1089.84,1920,25.1,3.09,357.0,1090.20,-7.0,1.56, , 
,1091.65,1888,79.5,5.1,11101011,1090.91,1888,36.9,4.12,438.6,1091.27,0.0,1.68, , 
,1092.75,1888,79.5,9.8,11101011,1092.03,1888,44.3,6.18,520.2,1092.39,7.8,1.64, , 
,1093.82,1792,79.5,0.0,11111111,1093.12,1920,42.7,6.18,520.2,1093.48,10.9,1.52, , 
,1094.78,1120,79.5,0.0,11111111,1094.14,1312,0.0,0.00,357.0,1094.45,0.0,3.67, , 
,1095.74,1024,79.5,0.0,11111111,1095.07,1120,25.1,3.09,357.0,1095.39,0.0,0.98, , 
,1096.66,864,79.5,0.0,11111111,1096.06,896,23.5,2.06,336.6,1096.36,0.0,1.25, , 
,1097.60,864,79.5,1.2,11111111,1096.97,896,26.7,3.09,377.4,1097.29,0.4,1.56, , 
,1098.50,896,79.5,3.1,11111111,1097.90,864,26.7,3.09,397.8,1098.20,2.3,1.56, , 
,1099.36,1056,79.5,3.9,11111111,1098.79,960,26.7,3.09,377.4,1099.06,3.9,1.52, , 
,1100.35,1568,79.5,8.2,11101011,1099.67,1344,22.0,3.09,316.2,1100.03,6.3,1.56, , 
,1101.45,1600,81.0,0.0,11101011,1100.71,1568,51.8,8.24,612.0,1101.08,0.0,1.68, , 
,1102.48,1600,81.0,6.6,11101011,1101.78,1600,36.9,4.12,459.0,1102.12,6.6,1.76, , 
,1103.55,1632,81.0,12.1,11101011,1102.84,1600,38.4,5.15,479.4,1103.21,10.9,1.60, , 
,1104.63,1664,81.0,17.2,11101011,1103.90,1632,45.9,7.21,571.2,1104.25,14.8,1.52, , 
,1105.75,1920,81.0,0.0,11101011,1105.03,1728,57.6,8.24,652.8,1105.38,0.0,1.52, , 
,1106.80,2080,81.0,4.7,11101001,1106.12,1984,56.1,7.21,652.8,1106.45,3.9,1.68, , 
,1107.83,2144,81.0,2.0,11101001,1107.16,2144,48.6,5.15,591.6,1107.51,0.0,1.72, , 
,1108.88,2144,81.0,0.0,11111101,1108.17,2176,28.2,3.09,377.4,1108.53,0.0,1.48, , 
,1109.92,1152,81.0,0.0,11101011,1109.25,1664,0.0,0.00,336.6,1109.62,0.0,3.67, , 
,1110.91,1312,81.0,0.0,11101011,1110.26,1376,23.5,3.09,336.6,1110.58,0.0,0.94, , 
,1111.87,1280,81.0,2.0,11101011,1111.23,1280,25.1,3.09,357.0,1111.54,0.0,1.45, , 
,1112.84,1248,81.0,7.4,11101011,1112.20,1248,32.5,4.12,438.6,1112.54,4.3,1.56, , 
,1113.80,1280,81.0,11.7,11101011,1113.15,1248,42.7,6.18,550.8,1113.47,11.3,1.64, , 
,1114.80,1312,81.0,0.0,11101011,1114.13,1280,53.3,7.21,632.4,1114.46,0.0,1.56, , 
,1115.84,1408,81.0,6.3,11101011,1115.16,1344,60.4,8.24,714.0,1115.51,4.7,1.64, , 
,1116.85,1472,81.0,10.9,11101011,1116.17,1440,53.3,7.21,652.8,1116.54,10.2,1.60, , 
,1117.96,1536,81.0,15.6,11101011,1117.26,1504,50.2,7.21,612.0,1117.60,14.1,1.56, , 
,1118.98,1600,81.0,17.6,11101011,1118.28,1568,48.6,7.21,591.6,1118.62,17.6,1.48, , 
,1120.05,1632,81.0,14.5,11101011,1119.34,1600,34.1,5.15,438.6,1119.70,17.6,1.45, , 
,1121.14,1632,81.0,11.3,11101011,1120.43,1632,34.1,5.15,418.2,1120.78,14.1,1.41, , 
,1122.20,1664,81.0,11.7,11101011,1121.49,1632,35.3,5.15,438.6,1121.85,11.7,1.48, , 
,1123.28,1696,81.0,12.1,11101011,1122.56,1664,38.4,6.18,479.4,1122.93,12.1,1.52, , 
,1124.40,1728,81.0,11.7,11101011,1123.65,1696,36.9,5.15,459.0,1124.03,12.1,1.45, , 
,1125.49,1792,81.0,11.7,11101011,1124.80,1728,40.0,6.18,479.4,1125.18,11.3,1.41, , 
,1126.60,1824,81.0,9.0,11101011,1125.87,1792,44.3,7.21,550.8,1126.23,10.2,1.45, , 
,1127.72,1888,81.0,7.4,11101011,1126.98,1856,42.7,6.18,520.2,1127.35,7.4,1.45, , 
,1128.84,1888,81.0,6.6,11101011,1128.10,1888,41.2,6.18,499.8,1128.46,6.6,1.48, , 
,1129.93,1920,81.0,5.5,11101011,1129.20,1888,41.2,6.18,499.8,1129.56,5.9,1.52, , 
,1131.03,1888,81.0,1.6,11101011,1130.31,1920,29.4,4.12,377.4,1130.67,2.0,1.41, , 
,1132.12,1888,81.0,3.9,11101011,1131.38,1888,29.4,4.12,377.4,1131.76,0.0,1.48, , 
,1133.22,1888,81.0,7.4,11101011,1132.48,1888,34.1,4.12,418.2,1132.86,5.1,1.60, , 
,1134.32,1952,81.0,10.2,11101011,1133.59,1920,40.0,5.15,479.4,1133.96,9.0,1.56, , 
,1135.42,1952,81.0,10.9,11101011,1134.70,1952,38.4,5.15,479.4,1135.05,11.7,1.48, , 
,1136.50,1952,81.0,9.8,11101011,1135.77,1952,35.3,5.15,459.0,1136.13,10.5,1.48, , 
,1137.61,1952,81.0,8.2,11101011,1136.88,1952,35.3,5.15,438.6,1137.24,8.6,1.45, , 
,1138.70,1952,81.0,5.5,11101011,1137.97,1952,34.1,4.12,438.6,1138.33,6.3,1.45, , 
,1139.77,1920,81.0,0.4,11101011,1139.05,1952,34.1,4.12,438.6,1139.42,4.7,1.45, , 
,1140.89,1856,81.0,-0.4,11101011,1140.15,1888,25.1,3.09,336.6,1140.53,-4.3,1.37, , 
,1141.94,1696,81.0,0.0,11111111,1141.25,1856,26.7,3.09,357.0,1141.61,2.7,1.52, , 
,1142.88,1088,81.0,0.0,11111111,1142.24,1280,0.0,0.00,336.6,1142.55,0.0,3.48, , 
,1143.83,960,81.0,0.0,11111111,1143.20,1120,25.1,3.09,357.0,1143.50,0.0,1.33, , 
,1144.69,896,81.0,0.0,11111111,1144.10,736,26.7,3.09,377.4,1144.40,0.0,1.56, , 
,1145.63,864,79.5,3.9,11101011,1145.01,864,28.2,3.09,397.8,1145.32,2.3,1.64, , 
,1146.64,1440,81.0,0.0,11101011,1145.99,1248,36.9,4.12,479.4,1146.34,0.0,1.76, , 
,1147.76,1600,81.0,0.0,11101011,1147.08,1504,62.0,9.27,714.0,1147.40,0.0,1.68, , 
,1148.79,1760,81.0,5.1,11101011,1148.09,1632,60.4,8.24,693.6,1148.43,3.1,1.56, , 
,1149.88,1888,81.0,6.6,11101011,1149.13,1792,57.6,9.27,673.2,1149.50,5.5,1.48, , 
,1150.96,1952,81.0,3.1,11101011,1150.24,1920,42.7,6.18,520.2,1150.60,0.0,1.64, , 
,1152.05,1952,81.0,6.3,11101011,1151.32,1952,41.2,6.18,499.8,1151.69,5.1,1.52, , 
,1153.14,1920,81.0,7.4,11101011,1152.42,1952,41.2,6.18,499.8,1152.77,6.6,1.52, , 
,1154.25,1920,81.0,8.6,11101011,1153.53,1920,41.2,6.18,499.8,1153.89,7.8,1.45, , 
,1155.34,1952,81.0,7.8,11101011,1154.60,1920,41.2,6.18,499.8,1154.97,8.6,1.45, , 
,1156.41,1984,81.0,8.6,11101011,1155.68,1984,41.2,6.18,499.8,1156.04,8.2,1.48, , 
,1157.48,2016,81.0,6.3,11101001,1156.77,1984,47.1,7.21,571.2,1157.14,7.8,1.45, , 
,1158.49,2112,81.0,3.9,11101001,1157.81,2048,59.2,8.24,673.2,1158.14,4.3,1.41, , 
,1159.54,2176,81.0,3.5,11101001,1158.85,2144,48.6,7.21,571.2,1159.20,3.9,1.52, , 
,1160.55,2176,81.0,5.9,11101001,1159.87,2176,47.1,6.18,550.8,1160.21,5.1,1.52, , 
,1161.55,2176,81.0,3.5,11101001,1160.89,2176,41.2,6.18,499.8,1161.22,4.3,1.41, , 
,1162.58,2144,81.0,4.7,11101001,1161.91,2176,41.2,6.18,499.8,1162.24,3.9,1.52, , 
,1163.62,2176,81.0,4.7,11101001,1162.92,2144,48.6,7.21,571.2,1163.27,6.3,1.52, , 
,1164.61,2272,81.0,6.3,11101001,1163.96,2208,54.5,8.24,632.4,1164.28,5.1,1.52, , 
,1165.65,2336,81.0,5.5,11101001,1164.96,2272,53.3,7.21,612.0,1165.30,6.3,1.45, , 
,1166.65,2400,81.0,5.1,11101001,1165.99,2304,51.8,7.21,591.6,1166.30,6.3,1.45, , 
,1167.68,2464,81.0,5.5,11101001,1166.99,2400,50.2,7.21,591.6,1167.37,4.7,1.52, , 
,1168.69,2528,81.0,3.1,11101001,1168.03,2496,48.6,7.21,571.2,1168.35,3.1,1.45, , 
,1169.74,2592,81.0,3.5,11101001,1169.04,2560,45.9,6.18,520.2,1169.39,3.1,1.48, , 
,1170.76,2560,81.0,2.3,11101001,1170.08,2592,38.4,5.15,459.0,1170.41,2.7,1.45, , 
,1171.76,2560,81.0,1.2,11101001,1171.10,2560,36.9,5.15,438.6,1171.43,1.2,1.48, , 
,1172.78,2560,81.0,-1.6,11101001,1172.11,2560,34.1,5.15,418.2,1172.45,-0.8,1.45, , 
,1173.79,2496,82.5,-5.9,11101001,1173.11,2560,32.5,4.12,397.8,1173.45,-2.7,1.41, , 
,1174.87,2400,81.0,-13.3,11101001,1174.13,2464,22.0,3.09,316.2,1174.50,-12.1,1.25, , 
,1175.84,2400,81.0,-7.4,11101001,1175.18,2368,34.1,4.12,418.2,1175.50,-9.0,1.72, , 
,1176.83,2336,81.0,-9.8,11101001,1176.15,2368,35.3,4.12,418.2,1176.50,-8.6,1.52, , 
,1177.83,2304,82.5,-6.6,11101001,1177.17,2336,28.2,3.09,357.0,1177.49,-9.0,1.52, , 
,1178.85,2144,81.0,0.0,11111101,1178.16,2304,36.9,5.15,459.0,1178.49,-2.3,1.64, , 
,1179.79,1024,82.5,0.0,11111111,1179.17,1600,0.0,0.00,316.2,1179.47,0.0,3.79, , 
,1180.68,928,82.5,0.0,11111111,1180.08,1024,26.7,4.12,377.4,1180.39,0.0,1.33, , 
,1181.58,864,82.5,0.0,11111111,1180.98,896,25.1,3.09,377.4,1181.29,0.0,0.86, , 
,1182.50,864,82.5,-0.4,11111111,1181.90,864,26.7,3.09,397.8,1182.19,-0.8,1.45, , 
,1183.45,1024,82.5,2.0,11111111,1182.81,896,28.2,3.09,397.8,1183.14,0.8,1.56, , 
,1184.36,1024,82.5,5.1,11101011,1183.76,1152,22.0,3.09,336.6,1184.07,3.1,1.56, , 
,1185.34,960,82.5,10.5,11101011,1184.68,1024,29.4,4.12,397.8,1185.00,8.2,1.60, , 
,1186.26,1056,82.5,12.1,11101011,1185.64,1024,41.2,6.18,520.2,1185.95,12.5,1.56, , 
,1187.23,1152,82.5,14.8,11101011,1186.58,1088,40.0,5.15,499.8,1186.91,13.7,1.48, , 
,1188.19,1248,82.5,13.3,11101011,1187.53,1184,42.7,6.18,550.8,1187.85,13.7,1.37, , 
,1189.26,1408,82.5,12.9,11101011,1188.51,1312,44.3,6.18,550.8,1188.88,12.5,1.48, , 
,1190.32,1504,82.5,7.8,11101011,1189.67,1440,40.0,6.18,499.8,1189.95,10.9,1.41, , 
,1191.37,1600,82.5,4.3,11101011,1190.68,1536,36.9,5.15,459.0,1191.03,5.5,1.41, , 
,1192.45,1664,82.5,3.5,11101011,1191.72,1632,32.5,4.12,418.2,1192.10,3.5,1.48, , 
,1193.55,1696,82.5,0.4,11101011,1192.79,1664,28.2,3.09,377.4,1193.18,0.8,1.45, , 
,1194.66,1728,82.5,-0.8,11101011,1193.93,1728,26.7,3.09,357.0,1194.29,-0.8,1.48, , 
,1195.74,1760,82.5,-3.1,11101011,1195.02,1760,23.5,3.09,336.6,1195.37,-3.1,1.48, , 
,1196.82,1728,82.5,-5.5,11101011,1196.10,1760,23.5,3.09,336.6,1196.46,-4.7,1.45, , 
,1197.88,1760,82.5,-3.5,11101011,1197.19,1760,20.8,2.06,295.8,1197.53,-6.6,1.45, , 
,1198.99,1696,82.5,-6.3,11101011,1198.23,1696,22.0,2.06,316.2,1198.61,-6.3,1.52, , 
,1200.06,1728,82.5,-3.9,11111111,1199.35,1696,22.0,2.06,316.2,1199.70,-3.9,1.52, , 
,1201.10,1696,82.5,-0.4,11111111,1200.40,1696,22.0,2.06,316.2,1200.76,-1.6,1.56, , 
,1202.19,1600,82.5,3.5,11111111,1201.47,1632,22.0,3.09,316.2,1201.84,1.6,1.56, , 
,1203.32,1504,82.5,6.3,11111111,1202.54,1568,22.0,3.09,316.2,1202.87,5.1,1.52, , 
,1204.38,1440,82.5,5.5,11111111,1203.72,1504,22.0,3.09,316.2,1204.04,7.0,1.45, , 
,1205.36,1376,82.5,2.3,11111111,1204.70,1408,23.5,3.09,336.6,1205.04,3.1,1.37, , 
,1206.28,896,82.5,3.1,11111111,1205.68,1216,23.5,3.09,336.6,1205.96,3.1,1.52, , 
,1207.23,896,82.5,3.9,11111111,1206.61,864,28.2,3.09,397.8,1206.93,3.9,1.52, , 
,1208.15,896,82.5,5.1,11111111,1207.54,896,28.2,3.09,397.8,1207.85,4.7,1.52, , 
,1209.05,896,82.5,6.3,11111111,1208.44,896,28.2,3.09,397.8,1208.74,6.3,1.56, , 
,1209.98,896,82.5,4.3,11111111,1209.38,896,28.2,3.09,397.8,1209.70,7.0,1.52, , 
,1210.90,896,82.5,5.5,11111111,1210.26,896,28.2,3.09,397.8,1210.57,5.1,1.56, , 
,1211.81,896,82.5,6.6,11111111,1211.20,896,28.2,3.09,397.8,1211.50,6.3,1.56, , 
,1212.75,896,82.5,7.0,11111111,1212.13,896,28.2,3.09,397.8,1212.45,7.8,1.56, , 
,1213.71,896,82.5,5.1,11111111,1213.08,896,26.7,3.09,397.8,1213.38,5.9,1.37, , 
,1214.61,704,82.5,5.5,11101011,1214.01,768,28.2,4.12,418.2,1214.30,3.5,1.41, , 
,1215.51,768,82.5,6.6,11111111,1214.89,736,38.4,5.15,520.2,1215.20,8.2,1.52, , 
,1216.40,832,82.5,3.9,11111111,1215.80,800,34.1,5.15,479.4,1216.10,5.5,1.33, , 
,1217.32,896,82.5,1.2,11111111,1216.71,832,32.5,4.12,459.0,1217.02,2.0,1.37, , 
,1218.27,896,82.5,0.0,11111111,1217.63,896,29.4,3.09,418.2,1217.95,-0.4,1.56, , 
,1219.21,928,82.5,1.6,11111111,1218.57,896,29.4,3.09,418.2,1218.90,1.2,1.56, , 
,1220.11,928,82.5,1.6,11111111,1219.51,928,28.2,3.09,397.8,1219.81,1.6,1.48, , 
,1221.04,928,82.5,3.1,11111111,1220.42,896,28.2,3.09,397.8,1220.73,2.3,1.56, , 
,1221.94,896,82.5,3.1,10111111,1221.34,896,28.2,3.09,397.8,1221.63,3.1,1.48, , 
,1222.84,800,82.5,2.7,10111111,1222.24,800,25.1,3.09,377.4,1222.54,2.7,1.48, , 
,1223.70,800,82.5,0.0,10101011,1223.13,768,26.7,3.09,397.8,1223.41,0.8,1.33, , 
,1224.64,1088,82.5,1.6,10101011,1224.02,960,36.9,4.12,499.8,1224.32,2.0,1.56, , 
,1225.58,1088,82.5,-1.2,10111111,1224.94,1152,25.1,3.09,377.4,1225.25,0.0,1.45, , 
,1226.50,864,82.5,-2.3,10111111,1225.90,992,23.5,3.09,357.0,1226.20,-2.0,1.37, , 
,1227.41,896,82.5,-2.3,10111111,1226.81,864,28.2,3.09,397.8,1227.11,-2.3,1.48, , 
,1228.31,896,84.0,-2.0,10111111,1227.69,864,28.2,3.09,418.2,1227.99,-2.3,1.52, , 
,1229.22,896,82.5,-0.8,10111111,1228.60,896,29.4,3.09,418.2,1228.90,-1.2,1.56, , 
,1230.14,896,82.5,0.0,10111111,1229.54,896,29.4,3.09,418.2,1229.84,-0.4,1.52, , 
,1231.05,832,82.5,0.0,10111111,1230.44,896,29.4,3.09,418.2,1230.75,0.0,1.48, , 
,1231.97,768,82.5,0.0,10111111,1231.37,768,26.7,3.09,397.8,1231.68,0.0,1.52, , 
,1232.85,800,82.5,0.4,10111111,1232.28,768,28.2,3.09,418.2,1232.57,0.0,1.52, , 
,1233.77,800,82.5,2.7,10101011,1233.15,800,28.2,3.09,418.2,1233.46,1.2,1.56, , 
,1234.69,992,82.5,5.1,10101011,1234.08,832,31.0,4.12,418.2,1234.37,3.1,1.56, , 
,1235.63,992,82.5,3.5,10101011,1235.01,1024,29.4,4.12,418.2,1235.32,3.9,1.45, , 
,1236.54,736,82.5,5.1,10101011,1235.95,864,31.0,4.12,438.6,1236.28,5.1,1.52, , 
,1237.45,864,82.5,5.1,10111111,1236.83,768,36.9,5.15,499.8,1237.14,6.3,1.52, , 
,1238.41,832,82.5,0.0,10111111,1237.74,832,29.4,4.12,418.2,1238.05,2.0,1.21, , 
,1239.35,896,82.5,-3.9,10111111,1238.75,832,31.0,4.12,438.6,1239.04,-3.1,1.33, , 
,1240.27,896,82.5,-3.9,10111111,1239.65,896,29.4,3.09,418.2,1239.98,-4.3,1.52, , 
,1241.18,896,82.5,-2.3,10111111,1240.59,896,31.0,3.09,418.2,1240.89,-3.1,1.56, , 
,1242.09,864,84.0,-0.8,10111111,1241.48,928,29.4,3.09,418.2,1241.79,-1.2,1.60, , 
,1242.94,800,84.0,-3.1,10111111,1242.37,832,26.7,3.09,397.8,1242.65,-0.4,1.48, , 
,1243.84,768,84.0,-2.7,10111111,1243.26,800,28.2,3.09,418.2,1243.56,-2.7,1.52, , 
,1244.72,800,84.0,-2.3,10111111,1244.13,768,28.2,3.09,418.2,1244.42,-2.7,1.52, , 
,1245.63,800,84.0,-1.6,10111111,1245.03,800,28.2,3.09,418.2,1245.32,-2.0,1.52, , 
,1246.51,768,84.0,-0.4,10111111,1245.93,800,28.2,3.09,418.2,1246.23,-0.8,1.56, , 
,1247.38,800,84.0,0.4,10111111,1246.81,800,28.2,3.09,418.2,1247.09,0.4,1.52, , 
,1248.27,800,84.0,0.8,10111111,1247.68,800,28.2,3.09,418.2,1247.97,0.8,1.52, , 
