Poniedziałek,17,Sierpień,2026,06:35:21:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'004,,,,Grupa C:,'012
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Napięcie,Temperatura,Temperatura,,Obroty silnika,Obciążenie,(bez jednostek),(bez jednostek)
,222.14,1056,45.0,-1.6,10101010,221.48,864,13.94,45.0,19.5,221.83,960,38.4,28.0,86.0
,223.15,1152,45.0,-2.7,10101010,222.45,1120,13.74,45.0,19.5,222.79,1152,35.3,28.0,86.0
,224.13,1344,45.0,-7.4,10111110,223.46,1152,13.84,45.0,19.5,223.80,1312,29.4,28.0,86.0
,225.09,1120,46.5,-9.4,10111110,224.48,1344,13.74,45.0,19.5,224.80,1248,29.4,28.0,86.0
,225.99,832,46.5,-9.4,10111110,225.38,960,13.74,46.5,19.5,225.69,832,32.5,28.0,86.0
,226.90,800,46.5,-10.5,10101010,226.30,800,13.74,46.5,19.5,226.60,800,36.9,28.0,86.0
,227.82,992,46.5,-8.2,10101010,227.21,832,13.53,46.5,19.5,227.52,832,41.2,28.0,86.0
,228.78,1088,46.5,-10.5,10101010,228.16,1152,13.74,46.5,19.5,228.47,1184,29.4,28.0,86.0
,229.78,1248,46.5,-10.2,10111110,229.10,992,13.74,46.5,19.5,229.46,1088,34.1,28.0,86.0
,230.72,1152,46.5,-12.5,10111110,230.11,1312,13.53,46.5,19.5,230.39,1248,29.4,28.0,86.0
,231.65,896,46.5,-11.3,10111110,231.01,960,13.64,46.5,19.5,231.33,832,36.9,28.0,86.0
,232.57,864,46.5,-9.4,10111110,231.97,864,13.53,46.5,19.5,232.27,864,36.9,28.0,86.0
,233.52,896,46.5,-7.0,10111110,232.87,896,13.53,46.5,19.5,233.21,864,38.4,28.0,86.0
,234.43,832,46.5,-5.5,10111110,233.83,896,13.53,46.5,19.5,234.12,864,35.3,28.0,86.0
,235.36,832,46.5,-6.3,10101010,234.74,832,13.64,46.5,19.5,235.06,832,35.3,28.0,86.0
,236.32,1024,46.5,0.0,10101010,235.67,800,13.53,46.5,19.5,235.98,832,42.7,28.0,86.0
,237.35,1312,46.5,-3.1,10101010,236.66,1344,13.74,46.5,19.5,237.01,1376,44.3,28.0,86.0
,238.31,1440,46.5,-6.3,10101010,237.67,1408,13.74,46.5,19.5,237.95,1504,38.4,28.0,86.0
,239.31,1344,46.5,-6.6,10101010,238.62,1248,13.74,46.5,19.5,238.97,1312,38.4,28.0,86.0
,240.27,1056,48.0,-4.7,10101010,239.65,1184,13.74,46.5,19.5,239.94,1024,36.9,28.0,86.0
,241.27,1248,48.0,-4.3,10101010,240.60,1120,13.74,48.0,19.5,240.93,1184,40.0,28.0,86.0
,242.23,1472,48.0,-6.6,10111110,241.59,1312,13.84,48.0,19.5,241.97,1408,40.0,28.0,86.0
,243.31,1760,48.0,-9.0,10111110,242.58,1632,13.84,48.0,19.5,242.96,1824,26.7,28.0,86.0
,244.31,1184,48.0,-11.7,10111110,243.66,1632,13.53,48.0,19.5,243.99,1440,28.2,28.0,86.0
,245.22,896,48.0,-10.2,10111110,244.61,960,13.64,48.0,19.5,244.92,864,35.3,28.0,86.0
,246.20,1184,48.0,0.0,10101010,245.53,800,13.64,48.0,19.5,245.85,800,41.2,28.0,86.0
,247.25,1344,48.0,0.0,10101010,246.58,1440,13.74,48.0,19.5,246.93,1408,31.0,28.0,86.0
,248.22,1184,48.0,-2.0,10101010,247.57,1344,13.84,48.0,19.5,247.90,1280,44.3,28.0,86.0
,249.23,1568,48.0,0.0,10111110,248.55,1216,13.74,48.0,19.5,248.87,1344,36.9,28.0,86.0
,250.24,1312,49.5,-9.4,10101010,249.59,1600,13.64,48.0,19.5,249.91,1504,28.2,28.0,86.0
,251.20,832,48.0,0.0,10101010,250.56,1120,13.74,49.5,19.5,250.88,960,34.1,28.0,86.0
,252.12,704,49.5,0.0,10101010,251.51,800,13.64,48.0,19.5,251.83,800,47.1,28.0,86.0
,252.97,832,49.5,0.0,10101010,252.41,672,13.03,49.5,19.5,252.69,768,63.5,28.0,86.0
,253.91,1216,49.5,0.0,10101010,253.26,896,13.64,49.5,19.5,253.56,1024,66.3,28.0,86.0
,254.86,1696,49.5,0.0,10101010,254.22,1312,13.84,49.5,19.5,254.53,1504,67.8,28.0,86.0
,255.86,2112,49.5,0.0,10111100,255.18,1888,13.84,49.5,19.5,255.52,2048,48.6,28.0,86.0
,256.91,1216,49.5,0.0,10101010,256.20,2112,13.84,49.5,19.5,256.61,1792,20.8,28.0,86.0
,257.86,1184,49.5,0.0,10101010,257.22,1120,13.74,49.5,19.5,257.53,1184,51.8,28.0,86.0
,258.88,1344,49.5,-6.6,10101010,258.20,1248,13.74,49.5,21.0,258.55,1280,54.5,28.0,86.0
,260.00,1504,49.5,-7.8,10101010,259.22,1376,13.64,49.5,21.0,259.59,1440,56.1,28.0,86.0
,261.14,1664,49.5,-9.8,10101010,260.37,1568,13.84,49.5,21.0,260.73,1632,53.3,28.0,86.0
,262.25,1824,49.5,-8.6,10101010,261.51,1728,13.84,49.5,21.0,261.89,1792,47.1,28.0,86.0
,263.37,1920,49.5,-8.6,10101010,262.65,1856,13.74,49.5,21.0,263.01,1888,42.7,28.0,86.0
,264.45,1952,49.5,-9.8,10101010,263.74,1920,13.74,49.5,21.0,264.09,1952,40.0,28.0,86.0
,265.54,2016,51.0,-11.3,10101000,264.81,1984,13.74,51.0,21.0,265.17,1984,36.9,28.0,86.0
,267.67,2016,51.0,-12.9,10101000,266.97,2016,13.74,51.0,21.0,267.33,2016,28.2,28.0,86.0
,268.77,1984,51.0,-12.9,10101010,268.03,1984,13.74,51.0,21.0,268.40,1984,28.2,28.0,86.0
,269.84,2016,51.0,-8.6,10101000,269.11,1984,13.74,51.0,21.0,269.47,1984,35.3,28.0,86.0
,270.87,2080,51.0,-2.7,10101000,270.18,2016,13.74,51.0,21.0,270.53,2048,41.2,28.0,86.0
,271.87,2112,51.0,0.0,10111100,271.20,2112,13.84,51.0,21.0,271.53,2112,25.1,28.0,86.0
,272.93,1536,52.5,-7.0,10111110,272.23,1952,13.64,51.0,21.0,272.57,1728,23.5,28.0,86.0
,273.88,896,52.5,-5.1,10111110,273.26,1216,13.64,52.5,21.0,273.56,928,31.0,28.0,86.0
,274.77,896,52.5,-4.3,10111110,274.18,896,13.64,52.5,21.0,274.47,896,35.3,28.0,86.0
,275.69,896,52.5,-2.7,10111110,275.07,896,13.74,52.5,21.0,275.37,896,35.3,28.0,86.0
,276.58,896,52.5,-1.2,10111110,275.99,896,13.74,52.5,21.0,276.29,896,35.3,28.0,86.0
,277.51,896,52.5,-0.4,10111110,276.88,896,13.53,52.5,21.0,277.20,896,35.3,28.0,86.0
,278.40,832,52.5,-2.7,10111110,277.80,896,13.74,52.5,21.0,278.10,896,32.5,28.0,86.0
,279.37,1152,52.5,0.0,10101010,278.70,832,13.74,52.5,21.0,279.01,832,34.1,28.0,86.0
,280.52,1632,52.5,-4.7,10101010,279.76,1760,13.84,52.5,21.0,280.13,1632,40.0,28.0,86.0
,281.57,1312,52.5,0.0,10101010,280.87,1792,13.74,52.5,21.0,281.24,1568,42.7,28.0,86.0
,282.66,1632,54.0,0.0,10101010,281.90,1248,13.94,54.0,21.0,282.31,1376,62.0,28.0,86.0
,283.70,2240,54.0,0.0,10101000,283.04,1824,13.74,54.0,21.0,283.37,2048,67.8,28.0,86.0
,284.73,1280,54.0,0.0,10101010,284.06,1888,13.84,54.0,21.0,284.39,1248,31.0,28.0,86.0
,285.72,1344,54.0,0.0,10101010,285.08,1248,13.84,54.0,21.0,285.40,1312,42.7,28.0,86.0
,286.68,1600,54.0,0.0,10101010,286.02,1440,13.74,54.0,21.0,286.33,1504,69.4,28.0,86.0
,287.80,1856,54.0,0.0,10101010,287.06,1696,13.74,54.0,21.0,287.43,1824,59.2,28.0,86.0
,288.89,1984,54.0,-7.0,10101000,288.17,1920,13.74,54.0,21.0,288.54,1952,32.5,28.0,86.0
,289.95,2144,54.0,-9.4,10101000,289.24,2016,13.74,54.0,21.0,289.59,2080,42.7,28.0,86.0
,290.96,2304,55.5,-8.6,10101000,290.29,2208,13.74,54.0,21.0,290.61,2240,40.0,28.0,86.0
,292.00,2464,55.5,-9.4,10101000,291.28,2368,13.84,55.5,21.0,291.65,2400,36.9,28.0,86.0
,293.06,2016,55.5,0.0,10111100,292.34,2528,13.74,55.5,22.5,292.70,2560,29.4,28.0,86.0
,294.13,1216,55.5,0.0,10111110,293.42,1312,13.74,55.5,22.5,293.75,1088,32.5,28.0,86.0
,295.19,1760,55.5,0.0,10101010,294.49,1728,13.74,55.5,22.5,294.84,1728,0.0,28.0,86.0
,296.26,1760,55.5,0.0,10101010,295.53,1760,13.74,55.5,21.0,295.91,1728,25.1,28.0,86.0
,297.30,1792,55.5,-14.8,10101010,296.60,1760,13.74,55.5,21.0,296.97,1760,23.5,28.0,86.0
,298.35,1824,55.5,-17.2,10111110,297.65,1792,13.74,55.5,21.0,297.99,1824,22.0,28.0,86.0
,299.43,1856,55.5,-16.4,10111110,298.71,1856,13.84,55.5,21.0,299.08,1856,23.5,28.0,86.0
,300.49,1824,55.5,-14.8,10111110,299.77,1824,13.74,55.5,21.0,300.14,1824,23.5,28.0,86.0
,301.53,1728,57.0,-12.9,10111110,300.84,1792,13.74,57.0,21.0,301.16,1760,25.1,28.0,86.0
,302.63,1760,57.0,-10.9,10111110,301.90,1728,13.74,57.0,21.0,302.28,1728,25.1,28.0,86.0
,303.75,1792,57.0,-10.2,10111110,302.99,1760,13.74,57.0,22.5,303.34,1760,25.1,28.0,86.0
,304.87,1792,57.0,-9.0,10111110,304.15,1792,13.74,57.0,22.5,304.51,1792,25.1,28.0,86.0
,306.01,1728,57.0,-8.6,10111110,305.27,1792,13.74,57.0,22.5,305.65,1760,25.1,28.0,86.0
,307.12,1536,57.0,-9.0,10111110,306.39,1664,13.64,57.0,22.5,306.78,1600,26.7,28.0,86.0
,308.06,1408,57.0,-9.0,10111110,307.39,1504,13.74,57.0,22.5,307.73,1440,26.7,28.0,86.0
,309.01,896,57.0,-9.0,10111110,308.39,1152,13.74,57.0,22.5,308.70,928,31.0,28.0,86.0
,309.91,896,57.0,-8.6,10111110,309.31,896,13.74,57.0,22.5,309.61,896,34.1,28.0,86.0
,310.84,896,58.5,-8.2,10111110,310.22,896,13.53,57.0,22.5,310.52,896,34.1,28.0,86.0
,311.80,896,58.5,-8.2,10111110,311.17,896,13.64,58.5,22.5,311.48,896,34.1,28.0,86.0
,312.75,896,58.5,-8.2,10111110,312.12,896,13.64,58.5,22.5,312.42,896,34.1,28.0,86.0
,313.69,896,58.5,-9.0,10111110,313.07,896,13.74,58.5,22.5,313.38,896,32.5,28.0,86.0
,314.58,992,58.5,-10.2,10111110,313.99,896,13.64,58.5,22.5,314.29,928,32.5,28.0,86.0
,315.54,1152,58.5,-10.5,10101010,314.90,1088,13.74,58.5,21.0,315.21,1152,29.4,28.0,86.0
,316.49,1216,58.5,0.0,10101010,315.85,1120,13.84,58.5,21.0,316.17,1216,38.4,28.0,86.0
,317.50,1312,58.5,-6.3,10101010,316.83,1248,13.74,58.5,21.0,317.18,1280,36.9,28.0,86.0
,318.51,1408,58.5,-11.3,10101010,317.82,1344,13.74,58.5,22.5,318.19,1376,28.2,28.0,86.0
,319.44,1440,58.5,-15.2,10111110,318.82,1440,13.84,58.5,22.5,319.15,1440,26.7,28.0,86.0
,320.56,1504,58.5,-13.7,10111110,319.90,1472,13.74,58.5,21.0,320.30,1472,26.7,28.0,86.0
,321.65,1376,58.5,-11.7,10111110,320.95,1504,13.74,58.5,22.5,321.31,1440,26.7,28.0,86.0
,322.55,1504,58.5,-11.3,10101010,321.98,1440,13.74,58.5,22.5,322.27,1440,26.7,28.0,86.0
,323.57,1568,60.0,-5.5,10101010,322.84,1504,13.84,60.0,22.5,323.19,1536,36.9,28.0,86.0
,324.65,1696,60.0,-4.3,10101010,323.92,1600,13.74,60.0,22.5,324.27,1664,41.2,28.0,86.0
,325.75,1856,60.0,-7.4,10101010,325.00,1760,13.74,60.0,22.5,325.38,1792,35.3,28.0,86.0
,326.86,1984,60.0,-13.3,10101010,326.13,1888,13.74,60.0,22.5,326.50,1920,29.4,28.0,86.0
,327.88,1024,60.0,0.0,10111110,327.22,1856,13.94,60.0,22.5,327.56,1216,26.7,28.0,86.0
,328.77,992,60.0,0.0,10111110,328.18,1120,13.74,60.0,22.5,328.48,1088,28.2,28.0,86.0
,329.69,896,60.0,-2.7,10111110,329.08,928,13.64,60.0,22.5,329.39,928,31.0,28.0,86.0
,330.59,896,60.0,-9.8,10111110,329.99,896,13.64,60.0,22.5,330.28,928,31.0,28.0,86.0
,331.50,896,60.0,-12.5,10111110,330.90,896,13.74,60.0,22.5,331.20,896,31.0,28.0,86.0
,332.41,896,60.0,-13.3,10111110,331.80,896,13.64,60.0,22.5,332.11,896,31.0,28.0,86.0
,333.35,896,60.0,-13.3,10111110,332.72,896,13.64,60.0,22.5,333.03,864,31.0,28.0,86.0
,334.30,864,60.0,-13.3,10111110,333.66,896,13.64,60.0,22.5,333.98,864,31.0,28.0,86.0
,335.25,864,60.0,-13.3,10111110,334.61,864,13.64,60.0,22.5,334.92,864,32.5,28.0,86.0
,336.17,896,61.5,-12.9,10111110,335.57,864,13.74,60.0,22.5,335.86,864,32.5,28.0,86.0
,337.07,864,61.5,-12.5,10111110,336.50,896,13.64,61.5,22.5,336.79,896,32.5,28.0,86.0
,337.99,800,61.5,-14.1,10101010,337.38,800,13.74,61.5,22.5,337.69,768,32.5,28.0,86.0
,339.00,1696,61.5,0.0,10101010,338.30,928,13.74,61.5,22.5,338.65,1632,47.1,28.0,86.0
,340.01,1216,61.5,0.0,10101010,339.34,1376,13.64,61.5,22.5,339.68,992,62.0,28.0,86.0
,341.03,2080,61.5,0.0,10111100,340.33,1440,13.94,61.5,22.5,340.68,1824,78.4,28.0,86.0
,341.93,1280,61.5,0.0,10101010,341.32,1536,13.74,61.5,22.5,341.62,1024,29.4,28.0,86.0
,342.92,1344,61.5,-7.4,10101010,342.24,1248,13.74,61.5,22.5,342.58,1280,40.0,28.0,86.0
,343.99,1504,61.5,-6.3,10101010,343.27,1376,13.84,61.5,22.5,343.65,1472,40.0,28.0,86.0
,345.03,1600,61.5,-10.5,10111110,344.33,1568,13.74,61.5,22.5,344.68,1600,26.7,28.0,86.0
,346.11,1600,61.5,-15.6,10111110,345.38,1632,13.74,61.5,22.5,345.74,1600,25.1,28.0,86.0
,347.11,1504,63.0,-13.3,10111110,346.46,1600,13.74,61.5,22.5,346.85,1568,25.1,28.0,86.0
,348.07,1280,63.0,-12.9,10111110,347.44,1408,13.64,63.0,22.5,347.77,1344,26.7,28.0,86.0
,349.04,1280,63.0,-12.5,10101010,348.39,1248,13.74,63.0,22.5,348.72,1280,26.7,28.0,86.0
,350.02,1312,63.0,0.0,10111110,349.36,1248,13.74,63.0,22.5,349.70,1280,28.2,28.0,86.0
,350.99,992,63.0,-5.9,10111110,350.35,1280,13.53,63.0,22.5,350.67,1152,26.7,28.0,86.0
,351.88,896,63.0,-9.4,10111110,351.29,928,13.64,63.0,22.5,351.59,864,32.5,28.0,86.0
,352.85,896,63.0,-12.5,10111110,352.20,896,13.53,63.0,22.5,352.54,896,32.5,28.0,86.0
,353.77,896,63.0,-12.9,10111110,353.17,896,13.74,63.0,22.5,353.48,896,32.5,28.0,86.0
,354.68,864,63.0,-14.8,10101010,354.07,896,13.74,63.0,22.5,354.37,864,34.1,28.0,86.0
,355.55,992,63.0,-14.5,10101010,354.98,864,13.53,63.0,22.5,355.25,928,36.9,28.0,86.0
,356.51,1248,63.0,0.0,10101010,355.85,1088,13.53,63.0,22.5,356.17,1120,67.8,28.0,86.0
,357.51,1120,63.0,0.0,10101010,356.87,1664,13.64,63.0,22.5,357.19,1536,72.2,28.0,86.0
,358.49,1568,63.0,0.0,10101010,357.83,1312,13.74,63.0,24.0,358.14,1440,76.9,28.0,86.0
,359.57,1984,63.0,0.0,10101010,358.86,1664,13.64,63.0,24.0,359.23,1824,78.4,28.0,86.0
,360.57,2304,63.0,-11.3,10101000,359.90,2080,13.64,63.0,24.0,360.22,2208,73.7,28.0,86.0
,361.57,992,63.0,0.0,10101010,360.93,2048,13.64,63.0,24.0,361.25,1376,0.0,28.0,86.0
,362.66,1568,64.5,0.0,10101010,361.91,1632,13.64,64.5,24.0,362.30,1536,36.9,28.0,86.0
,363.71,1728,64.5,0.0,10101010,362.99,1600,13.74,64.5,24.0,363.36,1664,75.3,28.0,86.0
,364.80,1888,64.5,-7.0,10101010,364.07,1792,13.64,64.5,24.0,364.44,1824,75.3,28.0,86.0
,365.89,2016,64.5,0.0,11101000,365.17,1952,13.64,64.5,24.0,365.54,1984,66.3,28.0,86.0
,366.95,2112,64.5,-3.1,11101000,366.25,2048,13.64,64.5,24.0,366.60,2080,48.6,28.0,86.0
,368.00,2176,64.5,-4.7,11101000,367.30,2144,13.64,64.5,24.0,367.66,2176,48.6,28.0,86.0
,369.00,2240,64.5,-6.3,11101000,368.32,2208,13.64,64.5,25.5,368.67,2240,41.2,28.0,86.0
,370.02,2272,64.5,-10.5,11101000,369.33,2240,13.64,64.5,25.5,369.69,2272,32.5,28.0,86.0
,371.00,2272,64.5,-15.6,11101000,370.33,2272,13.64,64.5,25.5,370.66,2272,28.2,28.0,86.0
,372.06,2272,64.5,-19.5,11101000,371.38,2304,13.74,64.5,25.5,371.73,2304,25.1,28.0,86.0
,373.10,2240,66.0,-21.5,11101000,372.40,2272,13.64,64.5,24.0,372.73,2272,23.5,28.0,86.0
,374.08,2208,66.0,-19.9,11101000,373.43,2208,13.64,66.0,25.5,373.74,2208,22.0,28.0,86.0
,375.09,2144,66.0,-17.6,11101000,374.42,2176,13.64,66.0,25.5,374.75,2176,17.6,28.0,86.0
,376.12,2112,66.0,-18.4,11101000,375.44,2112,13.64,66.0,25.5,375.78,2080,17.6,28.0,86.0
,377.21,2016,66.0,-13.7,11101000,376.47,2048,13.74,66.0,25.5,376.84,2016,19.2,28.0,86.0
,378.30,1984,66.0,-14.5,11101000,377.57,2016,13.74,66.0,25.5,377.94,1984,26.7,28.0,86.0
,379.37,2016,66.0,-10.9,11101000,378.65,1984,13.64,66.0,25.5,379.00,2016,40.0,28.0,86.0
,380.41,2048,66.0,-6.3,11101000,379.72,2048,13.64,66.0,25.5,380.07,2048,42.7,28.0,86.0
,381.46,2112,66.0,-3.1,11101000,380.76,2080,13.74,66.0,25.5,381.11,2112,44.3,28.0,86.0
,382.50,2144,66.0,-2.0,11101000,381.81,2144,13.64,66.0,25.5,382.17,2144,42.7,28.0,86.0
,383.52,2208,66.0,-2.0,11101000,382.83,2176,13.53,66.0,25.5,383.17,2208,42.7,28.0,86.0
,384.54,2240,67.5,-1.6,11101000,383.87,2240,13.64,67.5,25.5,384.21,2240,41.2,28.0,86.0
,385.56,2272,67.5,-3.1,11101000,384.87,2272,13.74,67.5,25.5,385.20,2272,40.0,28.0,86.0
,386.57,2304,67.5,-3.9,11101000,385.90,2304,13.74,67.5,25.5,386.22,2304,40.0,28.0,86.0
,387.57,2368,67.5,-3.9,11101000,386.91,2336,13.64,67.5,25.5,387.25,2336,40.0,28.0,86.0
,388.62,2368,67.5,-3.5,11101000,387.90,2368,13.64,67.5,25.5,388.23,2368,38.4,28.0,86.0
,389.66,2432,67.5,-3.1,11101000,388.99,2400,13.74,67.5,25.5,389.34,2400,41.2,28.0,86.0
,390.74,2464,67.5,-3.5,11101000,390.03,2432,13.64,67.5,25.5,390.40,2464,40.0,28.0,86.0
,391.80,2496,67.5,-5.5,11101000,391.10,2464,13.64,67.5,27.0,391.44,2464,36.9,28.0,86.0
,392.82,2496,67.5,-6.6,11101000,392.15,2496,13.64,67.5,27.0,392.49,2496,36.9,28.0,86.0
,393.85,2528,67.5,-8.2,11101000,393.17,2528,13.74,67.5,27.0,393.51,2528,35.3,28.0,86.0
,394.88,2528,67.5,-11.3,11101000,394.20,2560,13.74,67.5,27.0,394.55,2560,23.5,28.0,86.0
,395.89,2496,67.5,-18.0,11101000,395.21,2528,13.74,67.5,27.0,395.56,2528,22.0,28.0,86.0
,396.88,2496,67.5,-18.4,11101000,396.22,2528,13.74,67.5,27.0,396.57,2464,22.0,28.0,86.0
,397.91,2464,67.5,-19.9,11101000,397.22,2464,13.74,67.5,27.0,397.58,2464,22.0,28.0,86.0
,398.99,2432,69.0,-18.4,11101000,398.28,2432,13.64,67.5,27.0,398.65,2496,28.2,28.0,86.0
,400.00,2432,69.0,-15.2,11101000,399.32,2432,13.53,69.0,27.0,399.65,2432,31.0,28.0,86.0
,401.08,2400,69.0,-12.1,11101000,400.34,2400,13.64,69.0,27.0,400.69,2400,31.0,28.0,86.0
,402.20,2400,69.0,-9.4,11101000,401.41,2400,13.64,69.0,27.0,401.80,2368,31.0,28.0,86.0
,403.30,2368,69.0,-8.2,11101000,402.55,2368,13.64,69.0,27.0,402.95,2400,31.0,28.0,86.0
,404.32,2368,69.0,-8.2,11101000,403.64,2368,13.64,69.0,27.0,404.01,2368,31.0,28.0,86.0
,405.37,2400,69.0,-6.6,11101000,404.64,2400,13.64,69.0,27.0,405.03,2400,31.0,28.0,86.0
,406.44,2368,69.0,-7.0,11101000,405.77,2400,13.64,69.0,27.0,406.10,2368,31.0,28.0,86.0
,407.49,2368,69.0,-7.0,11101000,406.83,2368,13.64,69.0,27.0,407.18,2368,31.0,28.0,86.0
,408.54,2368,69.0,-7.0,11101000,407.86,2368,13.64,69.0,27.0,408.21,2368,32.5,28.0,86.0
,409.56,2368,69.0,-7.8,11101000,408.87,2368,13.64,69.0,27.0,409.22,2368,32.5,28.0,86.0
,410.62,2368,69.0,-7.8,11101000,409.91,2368,13.64,69.0,27.0,410.27,2368,31.0,28.0,86.0
,411.64,2336,70.5,-9.0,11101000,410.96,2368,13.74,70.5,27.0,411.30,2368,31.0,28.0,86.0
,412.66,2336,70.5,-9.8,11101000,411.98,2368,13.64,70.5,27.0,412.33,2368,31.0,28.0,86.0
,413.69,2368,70.5,-9.4,11101000,413.00,2336,13.64,70.5,27.0,413.34,2368,31.0,28.0,86.0
,414.72,2336,70.5,-9.8,11101000,414.04,2368,13.74,70.5,27.0,414.38,2368,31.0,28.0,86.0
,415.77,2336,70.5,-10.2,11101000,415.06,2336,13.64,70.5,27.0,415.43,2336,31.0,28.0,86.0
,416.78,2336,70.5,-10.5,11101000,416.10,2336,13.64,70.5,27.0,416.42,2336,31.0,28.0,86.0
,417.82,2336,70.5,-7.0,11101000,417.12,2336,13.64,70.5,27.0,417.46,2336,31.0,28.0,86.0
,418.81,2336,70.5,-7.0,11101000,418.18,2336,13.64,70.5,27.0,418.49,2336,31.0,28.0,86.0
,419.86,2336,70.5,-6.3,11101000,419.16,2336,13.74,70.5,27.0,419.50,2336,31.0,28.0,86.0
,420.93,2336,70.5,-7.0,11101000,420.23,2336,13.64,70.5,27.0,420.59,2336,31.0,28.0,86.0
,421.95,2304,70.5,-11.3,11101000,421.25,2304,13.64,70.5,27.0,421.61,2336,23.5,28.0,86.0
,422.98,2272,70.5,-9.4,11101000,422.30,2304,13.64,70.5,27.0,422.65,2272,23.5,28.0,86.0
,423.97,2272,70.5,-9.4,11101000,423.33,2272,13.64,70.5,27.0,423.65,2272,25.1,28.0,86.0
,424.98,2240,72.0,-7.8,11101000,424.31,2240,13.74,70.5,27.0,424.65,2240,28.2,28.0,86.0
,426.01,2272,70.5,2.3,11101000,425.33,2240,13.74,72.0,27.0,425.67,2240,38.4,28.0,86.0
,427.06,2304,72.0,9.0,11101000,426.34,2272,13.64,70.5,28.5,426.71,2272,42.7,28.0,86.0
,428.08,2336,72.0,12.1,11101000,427.42,2304,13.64,72.0,28.5,427.76,2336,41.2,28.0,86.0
,429.13,2368,72.0,13.7,11101000,428.44,2336,13.64,72.0,28.5,428.78,2336,41.2,28.0,86.0
,430.15,2400,72.0,10.2,11101000,429.46,2368,13.74,72.0,28.5,429.80,2368,40.0,28.0,86.0
,431.18,2400,72.0,9.4,11101000,430.49,2400,13.74,72.0,28.5,430.81,2400,40.0,28.0,86.0
,432.20,2432,72.0,3.5,11101000,431.51,2432,13.64,72.0,28.5,431.87,2432,36.9,28.0,86.0
,433.25,2432,72.0,-1.6,11101000,432.56,2432,13.64,72.0,28.5,432.90,2432,32.5,28.0,86.0
,434.33,2464,73.5,0.8,11101000,433.61,2464,13.64,72.0,28.5,433.98,2464,42.7,28.0,86.0
,435.37,2496,72.0,2.0,11101000,434.67,2496,13.74,73.5,28.5,435.03,2496,47.1,28.0,86.0
,436.35,2560,73.5,2.7,11101000,435.69,2528,13.64,72.0,28.5,436.02,2560,45.9,28.0,86.0
,437.40,2592,73.5,2.7,11101000,436.70,2592,13.74,73.5,28.5,437.05,2592,45.9,28.0,86.0
,438.40,2624,73.5,2.3,11101000,437.73,2624,13.64,73.5,28.5,438.06,2624,44.3,28.0,86.0
,439.41,2656,73.5,0.4,11101000,438.74,2656,13.74,73.5,28.5,439.07,2656,40.0,28.0,86.0
,440.41,2688,73.5,-2.0,11101000,439.74,2688,13.64,73.5,28.5,440.07,2688,38.4,28.0,86.0
,441.43,2688,73.5,0.0,11101000,440.76,2688,13.74,73.5,28.5,441.09,2688,36.9,28.0,86.0
,442.43,1472,73.5,0.0,11111110,441.75,2688,13.74,73.5,28.5,442.12,2112,0.0,28.0,86.0
,443.48,1920,73.5,0.0,11101010,442.75,960,13.74,73.5,28.5,443.12,1536,25.1,28.0,86.0
,444.53,1888,75.0,-14.8,11101010,443.84,1920,13.74,75.0,28.5,444.18,1888,19.2,28.0,86.0
,445.66,1856,73.5,-3.1,11101010,444.91,1888,13.64,73.5,28.5,445.29,1856,20.8,28.0,86.0
,446.80,1824,75.0,0.8,11101010,446.02,1856,13.64,73.5,28.5,446.41,1824,26.7,28.0,86.0
,447.94,1824,75.0,2.7,11101010,447.17,1824,13.74,75.0,28.5,447.55,1824,29.4,28.0,86.0
,449.05,1824,75.0,13.3,11101010,448.32,1824,13.64,75.0,28.5,448.69,1824,50.2,28.0,86.0
,450.18,1856,75.0,18.8,11101010,449.44,1824,13.74,75.0,28.5,449.81,1856,44.3,28.0,86.0
,451.26,1856,75.0,15.2,11101010,450.54,1856,13.74,75.0,28.5,450.89,1856,34.1,28.0,86.0
,452.33,1856,75.0,-1.2,11101010,451.62,1856,13.64,75.0,28.5,451.98,1824,20.8,28.0,86.0
,453.39,1824,75.0,-1.2,11101010,452.69,1824,13.74,75.0,28.5,453.04,1792,20.8,28.0,86.0
,454.43,1760,75.0,4.7,11101010,453.75,1824,13.74,75.0,28.5,454.13,1760,29.4,28.0,86.0
,455.54,1760,75.0,8.6,11101010,454.82,1760,13.64,75.0,28.5,455.20,1792,32.5,28.0,86.0
,456.69,1792,75.0,10.2,11101010,455.91,1760,13.64,75.0,28.5,456.31,1760,32.5,28.0,86.0
,457.75,1760,75.0,12.5,11101010,457.04,1760,13.64,75.0,28.5,457.40,1760,32.5,28.0,86.0
,458.86,1760,75.0,13.7,11101010,458.11,1760,13.64,75.0,28.5,458.49,1792,32.5,28.0,86.0
,459.96,1760,76.5,12.9,11101010,459.22,1760,13.64,75.0,28.5,459.59,1760,31.0,28.0,86.0
,461.06,1760,76.5,6.6,11101010,460.33,1760,13.74,76.5,28.5,460.69,1760,28.2,28.0,86.0
,462.16,1760,76.5,-1.6,11101010,461.45,1728,13.74,76.5,28.5,461.80,1728,22.0,28.0,86.0
