Piątek,14,Sierpień,2026,06:39:04:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'015,,,,Grupa C:,'016
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Zliczanie,Zliczanie,Zliczanie, ,,Zliczanie, , , 
,278.20,2432,57.0,-4.7,11101000,278.57,0,0,0,aktywna,277.84,0, , ,aktywna
,279.28,2432,58.5,-4.7,11101000,279.64,0,0,0,aktywna,278.92,0, , ,aktywna
,280.34,2432,58.5,-3.9,11101000,280.70,0,0,0,aktywna,279.98,0, , ,aktywna
,281.41,2432,58.5,-6.6,11101000,281.76,0,0,0,aktywna,281.06,0, , ,aktywna
,282.46,2432,58.5,-6.3,11101000,282.81,0,0,0,aktywna,282.11,0, , ,aktywna
,283.53,2432,58.5,-6.6,11101000,283.89,0,0,0,aktywna,283.17,0, , ,aktywna
,284.60,2432,58.5,-6.6,11101000,284.97,0,0,0,aktywna,284.24,0, , ,aktywna
,285.67,2432,58.5,-6.6,11101000,286.02,0,0,0,aktywna,285.33,0, , ,aktywna
,286.71,2432,58.5,-6.3,11101000,287.05,0,0,0,aktywna,286.37,0, , ,aktywna
,287.76,2432,58.5,-5.5,11101000,288.11,0,0,0,aktywna,287.39,0, , ,aktywna
,288.82,2432,58.5,-5.9,11101000,289.18,0,0,0,aktywna,288.45,0, , ,aktywna
,289.86,2432,58.5,-5.5,11101000,290.21,0,0,0,aktywna,289.51,0, , ,aktywna
,290.93,2432,60.0,-5.1,11101000,291.32,0,0,0,aktywna,290.58,0, , ,aktywna
,292.04,2432,60.0,-3.1,11101000,292.41,0,0,0,aktywna,291.69,0, , ,aktywna
,293.14,2432,60.0,-2.7,11101000,293.47,0,0,0,aktywna,292.77,0, , ,aktywna
,294.15,2432,60.0,-0.8,11101000,294.48,0,0,0,aktywna,293.81,0, , ,aktywna
,295.23,2432,60.0,-2.0,11101000,295.58,0,0,0,aktywna,294.85,0, , ,aktywna
,296.28,2432,60.0,-2.0,11101000,296.63,0,0,0,aktywna,295.93,0, , ,aktywna
,297.37,2432,60.0,-7.4,11101000,297.75,0,0,0,aktywna,296.99,0, , ,aktywna
,298.47,2464,60.0,-10.5,11101000,298.84,0,0,0,aktywna,298.11,0, , ,aktywna
,299.51,2464,60.0,-9.0,11101000,299.86,0,0,0,aktywna,299.17,0, , ,aktywna
,300.58,2464,61.5,-7.8,11101000,300.94,0,0,0,aktywna,300.21,0, , ,aktywna
,301.66,2464,60.0,-7.8,11101000,302.01,0,0,0,aktywna,301.29,0, , ,aktywna
,302.73,2464,61.5,-7.0,11101000,303.10,0,0,0,aktywna,302.37,0, , ,aktywna
,303.78,2496,61.5,-6.3,11101000,304.16,0,0,0,aktywna,303.44,0, , ,aktywna
,304.88,2496,61.5,-5.1,11101000,305.24,0,0,0,aktywna,304.52,0, , ,aktywna
,305.95,2464,61.5,-2.3,11101000,306.30,0,0,0,aktywna,305.59,0, , ,aktywna
,307.00,2464,61.5,-0.8,11101000,307.37,0,0,0,aktywna,306.65,0, , ,aktywna
,308.09,2464,61.5,0.4,11101000,308.45,0,0,0,aktywna,307.72,0, , ,aktywna
,309.15,2464,61.5,-3.9,11101000,309.50,0,0,0,aktywna,308.80,0, , ,aktywna
,310.24,2464,63.0,-5.9,11101000,310.62,0,0,0,aktywna,309.87,0, , ,aktywna
,311.35,2464,63.0,-6.3,11101000,311.69,0,0,0,aktywna,310.98,0, , ,aktywna
,312.40,2464,63.0,-5.9,11101000,312.75,0,0,0,aktywna,312.05,0, , ,aktywna
,313.47,2464,63.0,-5.5,11101000,313.81,0,0,0,aktywna,313.11,0, , ,aktywna
,314.52,2464,63.0,-5.9,11101000,314.87,0,0,0,aktywna,314.18,0, , ,aktywna
,315.57,2464,63.0,-6.3,11101000,315.92,0,0,0,aktywna,315.21,0, , ,aktywna
,316.66,2464,63.0,-6.3,11101000,317.02,0,0,0,aktywna,316.31,0, , ,aktywna
,317.72,2464,63.0,-9.4,11101000,318.08,0,0,0,aktywna,317.37,0, , ,aktywna
,318.83,2496,63.0,-10.2,11101000,319.19,0,0,0,aktywna,318.46,0, , ,aktywna
,319.89,2496,63.0,-10.5,11101000,320.23,0,0,0,aktywna,319.53,0, , ,aktywna
,320.90,2496,63.0,-10.5,11101000,321.23,0,0,0,aktywna,320.55,0, , ,aktywna
,321.95,2496,64.5,-10.2,11101000,322.29,0,0,0,aktywna,321.59,0, , ,aktywna
,322.99,2528,64.5,-9.8,11101000,323.32,0,0,0,aktywna,322.65,0, , ,aktywna
,324.03,2528,64.5,-9.0,11101000,324.38,0,0,0,aktywna,323.68,0, , ,aktywna
,325.08,2528,64.5,-7.4,11101000,325.43,0,0,0,aktywna,324.74,0, , ,aktywna
,326.12,2528,64.5,-7.4,11101000,326.46,0,0,0,aktywna,325.77,0, , ,aktywna
,327.17,2528,64.5,-6.6,11101000,327.52,0,0,0,aktywna,326.81,0, , ,aktywna
,328.22,2560,64.5,-7.0,11101000,328.56,0,0,0,aktywna,327.86,0, , ,aktywna
,329.26,2560,64.5,-8.2,11101000,329.61,0,0,0,aktywna,328.89,0, , ,aktywna
,330.29,2560,64.5,-7.0,11101000,330.64,0,0,0,aktywna,329.95,0, , ,aktywna
,331.36,2560,64.5,-6.6,11101000,331.68,0,0,0,aktywna,331.02,0, , ,aktywna
,332.35,2560,64.5,-6.6,11101000,332.68,0,0,0,aktywna,332.01,0, , ,aktywna
,333.40,2560,66.0,-5.9,11101000,333.75,0,0,0,aktywna,333.04,0, , ,aktywna
,334.42,2560,66.0,-4.7,11101000,334.78,0,0,0,aktywna,334.07,0, , ,aktywna
,335.48,2560,66.0,-3.9,11101000,335.84,0,0,0,aktywna,335.14,0, , ,aktywna
,336.55,2560,66.0,-4.7,11101000,336.88,0,0,0,aktywna,336.20,0, , ,aktywna
,337.55,2560,66.0,-5.5,11101000,337.89,0,0,0,aktywna,337.24,0, , ,aktywna
,338.57,2560,66.0,-6.3,11101000,338.90,0,0,0,aktywna,338.23,0, , ,aktywna
,339.57,2560,66.0,-5.9,11101000,339.90,0,0,0,aktywna,339.23,0, , ,aktywna
,340.59,2560,66.0,-7.8,11101000,340.92,0,0,0,aktywna,340.25,0, , ,aktywna
,341.63,2592,66.0,-9.0,11101000,341.98,0,0,0,aktywna,341.29,0, , ,aktywna
,342.66,2592,66.0,-10.2,11101000,342.97,0,0,0,aktywna,342.32,0, , ,aktywna
,343.67,2592,66.0,-9.4,11101000,344.01,0,0,0,aktywna,343.32,0, , ,aktywna
,344.67,2592,67.5,0.0,11101000,344.99,0,0,0,aktywna,344.34,0, , ,aktywna
,345.67,2592,67.5,0.0,11101000,346.01,0,0,0,aktywna,345.34,0, , ,aktywna
,346.68,2560,67.5,-6.3,11101000,347.02,0,0,0,aktywna,346.35,0, , ,aktywna
,347.72,2528,67.5,-6.3,11101000,348.07,0,0,0,aktywna,347.38,0, , ,aktywna
,348.78,2528,67.5,-3.9,11101000,349.14,0,0,0,aktywna,348.43,0, , ,aktywna
,349.83,2496,67.5,-2.0,11101000,350.16,0,0,0,aktywna,349.48,0, , ,aktywna
,350.86,2496,67.5,-0.8,11101000,351.21,0,0,0,aktywna,350.52,0, , ,aktywna
,351.87,2496,67.5,-1.6,11101000,352.21,0,0,0,aktywna,351.54,0, , ,aktywna
,352.90,2496,67.5,-2.7,11101000,353.27,0,0,0,aktywna,352.55,0, , ,aktywna
,353.93,2496,67.5,-2.7,11101000,354.28,0,0,0,aktywna,353.60,0, , ,aktywna
,354.93,2496,67.5,-2.3,11101000,355.28,0,0,0,aktywna,354.61,0, , ,aktywna
,355.97,2496,67.5,-2.0,11101000,356.33,0,0,0,aktywna,355.62,0, , ,aktywna
,357.02,2496,67.5,-2.3,11101000,357.33,0,0,0,aktywna,356.66,0, , ,aktywna
,358.01,2496,67.5,-2.3,11101000,358.36,0,0,0,aktywna,357.67,0, , ,aktywna
,359.06,2496,69.0,-2.0,11101000,359.40,0,0,0,aktywna,358.71,0, , ,aktywna
,360.08,2496,69.0,-2.3,11101000,360.42,0,0,0,aktywna,359.73,0, , ,aktywna
,361.10,2496,69.0,-2.3,11101000,361.43,0,0,0,aktywna,360.77,0, , ,aktywna
,362.12,2496,69.0,-2.7,11101000,362.46,0,0,0,aktywna,361.77,0, , ,aktywna
,363.17,2464,69.0,-2.7,11101000,363.54,0,0,0,aktywna,362.81,0, , ,aktywna
,364.26,2496,69.0,-2.3,11101000,364.62,0,0,0,aktywna,363.90,0, , ,aktywna
,365.31,2496,69.0,-2.3,11101000,365.68,0,0,0,aktywna,364.97,0, , ,aktywna
,366.38,2464,69.0,0.0,11101000,366.77,0,0,0,aktywna,366.04,0, , ,aktywna
,367.48,2432,69.0,-0.4,11101000,367.84,0,0,0,aktywna,367.11,0, , ,aktywna
,368.59,2432,69.0,-0.8,11101000,368.93,0,0,0,aktywna,368.22,0, , ,aktywna
,369.64,2400,69.0,-0.4,11101000,370.01,0,0,0,aktywna,369.29,0, , ,aktywna
,370.71,2400,69.0,-3.1,11101000,371.06,0,0,0,aktywna,370.33,0, , ,aktywna
,371.77,2368,69.0,-9.8,11101000,372.11,0,0,0,aktywna,371.41,0, , ,aktywna
,372.80,2336,69.0,-13.7,11101000,373.17,0,0,0,aktywna,372.44,0, , ,aktywna
,373.82,2304,70.5,-16.4,11101000,374.16,0,0,0,aktywna,373.49,0, , ,aktywna
,374.86,2208,70.5,-16.4,11111100,375.18,0,0,0,nieaktywna,374.50,0, , ,aktywna
,375.87,2176,70.5,0.0,11111100,376.19,0,0,0,nieaktywna,375.53,0, , ,nieaktywna
,376.87,2080,70.5,0.0,11111100,377.23,0,0,0,nieaktywna,376.54,0, , ,nieaktywna
,377.93,2016,70.5,0.0,11101000,378.32,0,0,0,nieaktywna,377.58,0, , ,nieaktywna
,379.06,1920,70.5,0.0,11101010,379.42,0,0,0,aktywna,378.69,0, , ,aktywna
,380.18,1856,70.5,-2.0,11101010,380.56,0,0,0,nieaktywna,379.81,0, , ,aktywna
,381.30,1856,70.5,0.0,11101010,381.68,0,0,0,nieaktywna,380.93,0, , ,nieaktywna
,382.42,1856,70.5,-5.5,11101010,382.78,0,0,0,aktywna,382.05,0, , ,nieaktywna
,383.50,1888,70.5,-8.6,11101010,383.87,0,0,0,aktywna,383.13,0, , ,aktywna
,384.59,1920,70.5,-11.3,11101010,384.95,0,0,0,aktywna,384.23,0, , ,aktywna
,385.67,1920,70.5,-12.5,11101010,386.02,0,0,0,aktywna,385.30,0, , ,aktywna
,386.75,1984,70.5,0.0,11101010,387.13,0,0,0,aktywna,386.40,0, , ,aktywna
,387.82,2016,70.5,0.0,11101000,388.16,0,0,0,aktywna,387.48,0, , ,aktywna
,388.85,2080,70.5,-5.5,11101000,389.19,0,0,0,aktywna,388.51,0, , ,aktywna
,389.88,2144,70.5,-7.8,11101000,390.21,0,0,0,aktywna,389.54,0, , ,nieaktywna
,390.87,2176,70.5,0.0,11101000,391.21,0,0,0,aktywna,390.54,0, , ,aktywna
,391.91,2208,70.5,0.8,11101000,392.23,0,0,0,aktywna,391.56,0, , ,aktywna
,392.91,2240,70.5,1.2,11101000,393.26,0,0,0,aktywna,392.58,0, , ,aktywna
,393.92,2240,70.5,2.0,11101000,394.24,0,0,0,aktywna,393.59,0, , ,aktywna
,394.92,2240,72.0,1.2,11101000,395.25,0,0,0,aktywna,394.59,0, , ,aktywna
,395.93,2240,72.0,-5.1,11101000,396.25,0,0,0,aktywna,395.60,0, , ,aktywna
,396.95,2240,72.0,-3.1,11101000,397.29,0,0,0,aktywna,396.62,0, , ,aktywna
,397.95,2272,72.0,0.0,11101000,398.29,0,0,0,aktywna,397.62,0, , ,aktywna
,398.93,2272,72.0,-0.4,11101000,399.27,0,0,0,aktywna,398.61,0, , ,aktywna
,399.93,2304,72.0,0.4,11101000,400.27,0,0,0,aktywna,399.59,0, , ,aktywna
,400.93,2304,72.0,0.4,11101000,401.25,0,0,0,aktywna,400.58,0, , ,aktywna
,401.96,2304,72.0,0.8,11101000,402.32,0,0,0,aktywna,401.61,0, , ,aktywna
,402.97,2336,72.0,1.2,11101000,403.33,0,0,0,aktywna,402.65,0, , ,aktywna
,404.03,2336,72.0,2.0,11101000,404.36,0,0,0,aktywna,403.69,0, , ,aktywna
,405.05,2336,73.5,2.0,11101000,405.39,0,0,0,aktywna,404.72,0, , ,aktywna
,406.09,2368,72.0,2.3,11101000,406.42,0,0,0,aktywna,405.73,0, , ,aktywna
,407.08,2368,72.0,0.8,11101000,407.41,0,0,0,aktywna,406.74,0, , ,aktywna
,408.09,2368,72.0,2.7,11101000,408.44,0,0,0,aktywna,407.75,0, , ,aktywna
,409.13,2368,72.0,2.7,11101000,409.50,0,0,0,aktywna,408.78,0, , ,aktywna
,410.19,2400,73.5,2.7,11101000,410.53,0,0,0,aktywna,409.88,0, , ,aktywna
,411.20,2400,73.5,2.7,11101000,411.56,0,0,0,aktywna,410.85,0, , ,aktywna
,412.29,2400,73.5,3.1,11101000,412.64,0,0,0,aktywna,411.93,0, , ,aktywna
,413.38,2400,73.5,3.5,11101000,413.74,0,0,0,aktywna,413.01,0, , ,aktywna
,414.47,2400,73.5,3.5,11101000,414.80,0,0,0,aktywna,414.11,0, , ,aktywna
,415.53,2400,73.5,3.9,11101000,415.86,0,0,0,aktywna,415.17,0, , ,aktywna
,416.61,2432,73.5,2.7,11101000,416.94,0,0,0,aktywna,416.22,0, , ,aktywna
,417.64,2432,73.5,2.3,11101000,417.99,0,0,0,aktywna,417.29,0, , ,aktywna
,418.66,2432,73.5,2.3,11101000,419.00,0,0,0,aktywna,418.32,0, , ,aktywna
,419.70,2432,73.5,2.7,11101000,420.04,0,0,0,aktywna,419.37,0, , ,aktywna
,420.73,2432,73.5,2.0,11101000,421.08,0,0,0,aktywna,420.37,0, , ,aktywna
,421.76,2464,73.5,1.2,11101000,422.09,0,0,0,aktywna,421.43,0, , ,aktywna
,422.78,2464,73.5,0.4,11101000,423.16,0,0,0,aktywna,422.43,0, , ,aktywna
,423.87,2464,73.5,0.0,11101000,424.22,0,0,0,aktywna,423.52,0, , ,aktywna
,424.92,2464,73.5,0.0,11101000,425.26,0,0,0,aktywna,424.57,0, , ,aktywna
,425.99,2464,73.5,0.4,11101000,426.34,0,0,0,aktywna,425.64,0, , ,aktywna
,427.05,2464,75.0,0.8,11101000,427.41,0,0,0,aktywna,426.70,0, , ,aktywna
,428.13,2464,75.0,0.8,11101000,428.48,0,0,0,aktywna,427.77,0, , ,aktywna
,429.19,2496,75.0,0.8,11101000,429.55,0,0,0,aktywna,428.83,0, , ,aktywna
,430.27,2496,75.0,1.6,11101000,430.63,0,0,0,aktywna,429.91,0, , ,aktywna
,431.34,2496,75.0,3.5,11101000,431.67,0,0,0,aktywna,430.99,0, , ,aktywna
,432.33,2496,75.0,4.3,11101000,432.69,0,0,0,aktywna,432.02,0, , ,aktywna
,433.41,2496,75.0,4.7,11101000,433.77,0,0,0,aktywna,433.05,0, , ,aktywna
,434.42,2496,75.0,5.1,11101000,434.74,0,0,0,aktywna,434.08,0, , ,aktywna
,435.44,2496,75.0,4.7,11101000,435.76,0,0,0,aktywna,435.09,0, , ,aktywna
,436.47,2496,75.0,4.7,11101000,436.79,0,0,0,aktywna,436.12,0, , ,aktywna
,437.54,2464,75.0,5.5,11101000,437.90,0,0,0,aktywna,437.14,0, , ,aktywna
,438.63,2496,75.0,3.9,11101000,438.99,0,0,0,aktywna,438.27,0, , ,aktywna
,439.67,2496,75.0,-3.5,11101000,440.02,0,0,0,aktywna,439.35,0, , ,aktywna
,440.71,2496,75.0,-7.0,11101000,441.03,0,0,0,aktywna,440.38,0, , ,aktywna
,441.73,2528,75.0,-8.2,11101000,442.06,0,0,0,aktywna,441.39,0, , ,aktywna
,442.76,2528,75.0,-7.0,11101000,443.10,0,0,0,aktywna,442.39,0, , ,aktywna
,443.79,2528,75.0,0.8,11101000,444.11,0,0,0,aktywna,443.44,0, , ,aktywna
,444.82,2528,75.0,5.1,11101000,445.16,0,0,0,aktywna,444.49,0, , ,aktywna
,445.87,2528,75.0,6.3,11101000,446.21,0,0,0,aktywna,445.52,0, , ,aktywna
,446.90,2528,75.0,5.5,11101000,447.24,0,0,0,aktywna,446.56,0, , ,aktywna
,447.95,2528,75.0,5.9,11101000,448.28,0,0,0,aktywna,447.61,0, , ,aktywna
,449.01,2528,75.0,5.1,11101000,449.35,0,0,0,aktywna,448.64,0, , ,aktywna
,450.05,2496,75.0,5.1,11101000,450.39,0,0,0,aktywna,449.69,0, , ,aktywna
,451.12,2528,75.0,4.7,11101000,451.44,0,0,0,aktywna,450.75,0, , ,aktywna
,452.14,2528,75.0,2.7,11101000,452.47,0,0,0,aktywna,451.82,0, , ,aktywna
,453.16,2496,75.0,2.3,11101000,453.49,0,0,0,aktywna,452.82,0, , ,aktywna
,454.17,2496,75.0,3.1,11101000,454.54,0,0,0,aktywna,453.83,0, , ,aktywna
,455.22,2496,75.0,3.1,11101000,455.54,0,0,0,aktywna,454.88,0, , ,aktywna
,456.24,2496,75.0,2.3,11101000,456.57,0,0,0,aktywna,455.88,0, , ,aktywna
,457.26,2496,75.0,2.7,11101000,457.61,0,0,0,aktywna,456.92,0, , ,aktywna
,458.27,2496,75.0,2.0,11101000,458.62,0,0,0,aktywna,457.94,0, , ,aktywna
,459.32,2496,75.0,3.1,11101000,459.68,0,0,0,aktywna,458.96,0, , ,aktywna
,460.38,2496,75.0,2.3,11101000,460.72,0,0,0,aktywna,460.02,0, , ,aktywna
,461.40,2496,75.0,2.3,11101000,461.76,0,0,0,aktywna,461.06,0, , ,aktywna
,462.42,2496,75.0,3.1,11101000,462.78,0,0,0,aktywna,462.09,0, , ,aktywna
,463.43,2528,75.0,2.7,11101000,463.78,0,0,0,aktywna,463.10,0, , ,aktywna
,464.45,2496,75.0,3.5,11101000,464.81,0,0,0,aktywna,464.11,0, , ,aktywna
,465.51,2496,75.0,3.1,11101000,465.83,0,0,0,aktywna,465.14,0, , ,aktywna
,466.53,2496,75.0,3.1,11101000,466.88,0,0,0,aktywna,466.19,0, , ,aktywna
,467.58,2496,75.0,3.9,11101000,467.92,0,0,0,aktywna,467.22,0, , ,aktywna
,468.64,2496,75.0,3.5,11101000,468.98,0,0,0,aktywna,468.27,0, , ,aktywna
,469.70,2496,75.0,3.5,11101000,470.03,0,0,0,aktywna,469.33,0, , ,aktywna
,470.74,2496,75.0,1.6,11101000,471.09,0,0,0,aktywna,470.38,0, , ,aktywna
,471.77,2496,75.0,1.2,11101000,472.10,0,0,0,aktywna,471.42,0, , ,aktywna
,472.77,2496,75.0,1.6,11101000,473.08,0,0,0,aktywna,472.45,0, , ,aktywna
,473.79,2496,75.0,0.0,11101000,474.14,0,0,0,aktywna,473.43,0, , ,aktywna
,474.84,2464,75.0,1.6,11101000,475.18,0,0,0,aktywna,474.49,0, , ,aktywna
,475.90,2464,75.0,2.0,11101000,476.26,0,0,0,aktywna,475.53,0, , ,aktywna
,476.95,2432,75.0,3.9,11101000,477.27,0,0,0,aktywna,476.62,0, , ,aktywna
,477.98,2400,75.0,1.2,11101000,478.31,0,0,0,aktywna,477.63,0, , ,aktywna
,479.02,2368,75.0,0.0,11101000,479.36,0,0,0,aktywna,478.67,0, , ,aktywna
,480.02,2336,75.0,-8.2,11111100,480.34,0,0,0,nieaktywna,479.69,0, , ,aktywna
,481.00,2304,75.0,0.0,11111100,481.34,0,0,0,nieaktywna,480.66,0, , ,nieaktywna
,481.99,2240,75.0,0.0,11111100,482.34,0,0,0,nieaktywna,481.66,0, , ,nieaktywna
,483.04,2176,75.0,0.0,11111100,483.37,0,0,0,nieaktywna,482.69,0, , ,nieaktywna
,484.02,2144,75.0,0.0,11111100,484.38,0,0,0,nieaktywna,483.70,0, , ,nieaktywna
,485.07,2080,75.0,0.0,11111100,485.42,0,0,0,nieaktywna,484.72,0, , ,nieaktywna
,486.11,2016,75.0,0.0,11111100,486.46,0,0,0,nieaktywna,485.76,0, , ,nieaktywna
,487.14,1984,75.0,0.0,11111110,487.49,0,0,0,nieaktywna,486.82,0, , ,nieaktywna
,488.19,1920,75.0,0.0,11111110,488.56,0,0,0,nieaktywna,487.83,0, , ,nieaktywna
,489.25,1856,75.0,0.0,11111110,489.60,0,0,0,nieaktywna,488.89,0, , ,nieaktywna
,490.28,1792,75.0,0.0,11111110,490.59,0,0,0,nieaktywna,489.94,0, , ,nieaktywna
,491.35,1760,75.0,0.0,11101010,491.71,0,0,0,aktywna,490.98,0, , ,nieaktywna
,492.44,1760,75.0,0.0,11101010,492.83,0,0,0,aktywna,492.08,0, , ,aktywna
,493.56,1728,75.0,-1.2,11101010,493.94,0,0,0,aktywna,493.20,0, , ,aktywna
,494.66,1728,75.0,-0.8,11101010,495.04,0,0,0,aktywna,494.32,0, , ,aktywna
,495.80,1728,75.0,-1.2,11101010,496.15,0,0,0,aktywna,495.40,0, , ,aktywna
,496.81,1504,75.0,0.0,11111110,497.13,0,0,0,nieaktywna,496.50,0, , ,aktywna
,497.74,1184,75.0,0.0,11111110,498.06,0,0,0,nieaktywna,497.44,0, , ,nieaktywna
,498.68,928,75.0,0.0,11111110,499.00,0,0,0,aktywna,498.38,0, , ,nieaktywna
,499.62,896,75.0,-1.6,11111110,499.94,0,0,0,aktywna,499.31,0, , ,aktywna
,500.56,896,75.0,-2.0,11111110,500.88,0,0,0,aktywna,500.26,0, , ,aktywna
,501.49,896,75.0,-1.6,11111110,501.82,0,0,0,aktywna,501.19,0, , ,aktywna
,502.44,896,75.0,-0.8,11111110,502.74,0,0,0,aktywna,502.11,0, , ,aktywna
,503.34,896,75.0,0.8,11111110,503.64,0,0,0,aktywna,503.04,0, , ,aktywna
,504.26,896,73.5,1.6,11111110,504.57,0,0,0,aktywna,503.94,0, , ,aktywna
,505.18,896,73.5,1.6,11111110,505.50,0,0,0,aktywna,504.87,0, , ,aktywna
,506.15,896,75.0,1.2,11111110,506.50,0,0,0,aktywna,505.81,0, , ,aktywna
,507.12,1024,73.5,1.6,11111110,507.42,0,0,0,nieaktywna,506.85,0, , ,nieaktywna
,508.08,928,75.0,0.0,11101010,508.39,0,0,0,aktywna,507.74,0, , ,aktywna
,508.99,1056,75.0,0.0,11101010,509.34,0,0,0,aktywna,508.66,0, , ,aktywna
,509.98,1184,75.0,0.0,11101010,510.32,0,0,0,aktywna,509.65,0, , ,aktywna
,511.05,1536,75.0,0.0,11101010,511.40,0,0,0,nieaktywna,510.69,0, , ,aktywna
,512.13,1792,75.0,-3.1,11101010,512.49,0,0,0,nieaktywna,511.75,0, , ,nieaktywna
,513.20,2048,75.0,-2.3,11101000,513.54,0,0,0,nieaktywna,512.87,0, , ,nieaktywna
,514.21,2272,75.0,-3.1,11101000,514.54,0,0,0,aktywna,513.88,0, , ,aktywna
,515.25,2496,75.0,-4.7,11101000,515.56,0,0,0,aktywna,514.90,0, , ,aktywna
,516.26,2720,73.5,-1.6,11101000,516.59,0,0,0,nieaktywna,515.91,0, , ,aktywna
,517.22,1312,75.0,0.0,11111110,517.59,0,0,0,nieaktywna,516.91,0, , ,nieaktywna
,518.31,1664,75.0,0.0,11101010,518.64,0,0,0,aktywna,517.94,0, , ,aktywna
,519.32,1664,73.5,-4.7,11101010,519.67,0,0,0,aktywna,518.96,0, , ,aktywna
,520.39,1728,73.5,0.0,11101010,520.78,0,0,0,aktywna,520.03,0, , ,aktywna
,521.51,1888,73.5,-4.3,11101010,521.87,0,0,0,aktywna,521.14,0, , ,aktywna
,522.60,2016,73.5,-5.9,11101000,522.94,0,0,0,aktywna,522.25,0, , ,aktywna
,523.63,2144,73.5,-5.1,11101000,523.98,0,0,0,aktywna,523.28,0, , ,aktywna
,524.66,2272,73.5,-0.8,11101000,525.02,0,0,0,aktywna,524.33,0, , ,aktywna
,525.73,2304,73.5,6.3,11101000,526.10,0,0,0,aktywna,525.36,0, , ,aktywna
,526.78,2368,73.5,9.8,11101000,527.14,0,0,0,aktywna,526.44,0, , ,aktywna
,527.88,2400,73.5,9.8,11101000,528.20,0,0,0,aktywna,527.49,0, , ,aktywna
,528.90,2400,73.5,8.6,11101000,529.24,0,0,0,aktywna,528.53,0, , ,aktywna
,529.96,2432,73.5,6.3,11101000,530.31,0,0,0,aktywna,529.59,0, , ,aktywna
,531.04,2432,75.0,6.6,11101000,531.39,0,0,0,aktywna,530.68,0, , ,aktywna
,532.10,2464,73.5,2.7,11101000,532.45,0,0,0,aktywna,531.74,0, , ,aktywna
,533.14,2464,73.5,1.6,11101000,533.48,0,0,0,aktywna,532.79,0, , ,aktywna
,534.17,2464,75.0,1.2,11101000,534.52,0,0,0,aktywna,533.82,0, , ,aktywna
,535.24,2464,75.0,0.8,11101000,535.59,0,0,0,aktywna,534.90,0, , ,aktywna
,536.29,2432,75.0,0.4,11101000,536.66,0,0,0,aktywna,535.94,0, , ,aktywna
,537.39,2432,75.0,0.4,11101000,537.76,0,0,0,aktywna,537.04,0, , ,aktywna
,538.43,2432,75.0,1.2,11101000,538.77,0,0,0,aktywna,538.09,0, , ,aktywna
,539.49,2432,75.0,-0.4,11101000,539.88,0,0,0,aktywna,539.13,0, , ,aktywna
,540.56,2368,75.0,-7.4,11101000,540.89,0,0,0,aktywna,540.22,0, , ,aktywna
,541.59,2336,75.0,-9.4,11101000,541.92,0,0,0,aktywna,541.23,0, , ,aktywna
,542.58,2272,75.0,-9.0,11101000,542.93,0,0,0,aktywna,542.25,0, , ,aktywna
,543.58,2240,75.0,-3.9,11101000,543.92,0,0,0,aktywna,543.24,0, , ,aktywna
,544.58,2208,75.0,-2.0,11101000,544.92,0,0,0,aktywna,544.26,0, , ,aktywna
,545.60,2208,75.0,4.3,11101000,545.94,0,0,0,aktywna,545.27,0, , ,aktywna
,546.61,2208,75.0,9.4,11101000,546.96,0,0,0,aktywna,546.28,0, , ,aktywna
,547.66,2240,75.0,2.0,11101000,547.99,0,0,0,aktywna,547.31,0, , ,aktywna
,548.66,2304,75.0,-1.2,11101000,549.01,0,0,0,aktywna,548.33,0, , ,aktywna
,549.71,2368,75.0,-3.5,11101000,550.09,0,0,0,aktywna,549.36,0, , ,aktywna
,550.79,2400,75.0,-3.1,11101000,551.13,0,0,0,aktywna,550.46,0, , ,aktywna
,551.83,2464,75.0,-3.1,11101000,552.19,0,0,0,aktywna,551.48,0, , ,aktywna
,552.91,2464,75.0,-2.3,11101000,553.24,0,0,0,aktywna,552.56,0, , ,aktywna
,553.94,2496,75.0,-3.5,11101000,554.31,0,0,0,aktywna,553.58,0, , ,aktywna
,555.00,2528,75.0,-3.9,11101000,555.35,0,0,0,aktywna,554.65,0, , ,aktywna
,556.03,2528,75.0,-0.4,11101000,556.36,0,0,0,aktywna,555.69,0, , ,aktywna
,557.03,2464,76.5,0.0,11101000,557.37,0,0,0,aktywna,556.71,0, , ,aktywna
,558.09,2400,76.5,4.7,11101000,558.45,0,0,0,aktywna,557.74,0, , ,aktywna
,559.13,2400,76.5,0.0,11101000,559.48,0,0,0,aktywna,558.77,0, , ,aktywna
,560.19,2432,76.5,-2.7,11101000,560.57,0,0,0,aktywna,559.83,0, , ,aktywna
,561.26,2464,76.5,-5.1,11101000,561.61,0,0,0,aktywna,560.92,0, , ,aktywna
,562.29,2496,76.5,-5.5,11101000,562.62,0,0,0,aktywna,561.96,0, , ,aktywna
,563.33,2528,76.5,-6.3,11101000,563.69,0,0,0,aktywna,562.99,0, , ,aktywna
,564.37,2560,76.5,-6.6,11101000,564.69,0,0,0,aktywna,564.03,0, , ,aktywna
