Czwartek,27,Sierpień,2026,06:31:56:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Lambda, , 
,237.24,896,54.0,-9.8,11111110,237.54,896,34.1,3.09,438.6,236.92,-2.3,0.0, , 
,238.14,896,54.0,-8.2,11111110,238.43,896,34.1,3.09,438.6,237.84,-2.3,0.0, , 
,239.03,896,54.0,-7.4,11111110,239.34,864,34.1,3.09,438.6,238.74,-2.3,0.0, , 
,239.95,896,54.0,-5.9,11111110,240.25,864,34.1,3.09,438.6,239.64,-2.3,0.0, , 
,240.88,896,54.0,-5.5,11111110,241.19,864,34.1,3.09,459.0,240.56,-2.3,0.0, , 
,241.79,864,54.0,-4.7,11111110,242.09,864,35.3,3.09,438.6,241.48,-2.3,0.0, , 
,242.72,864,54.0,-3.5,11111110,243.04,864,35.3,3.09,459.0,242.42,-2.3,0.0, , 
,243.68,896,54.0,-2.3,11111110,243.98,832,36.9,4.12,459.0,243.35,-2.3,0.0, , 
,244.60,896,54.0,0.0,11101010,244.91,960,48.6,5.15,591.6,244.28,-1.6,0.0, , 
,245.55,1152,55.5,0.0,11101010,245.85,1248,75.3,11.33,826.2,245.22,-1.6,0.0, , 
,246.46,1408,55.5,0.0,11101010,246.83,1568,85.5,11.33,907.8,246.15,-0.8,0.0, , 
,247.56,1888,55.5,0.0,11101010,247.91,2048,81.2,9.27,846.6,247.19,-0.8,-2.3, , 
,248.60,2336,55.5,-10.5,11101000,248.94,2464,82.7,8.24,846.6,248.25,0.0,-2.3, , 
,249.61,2752,55.5,-9.4,11101000,249.95,2560,0.0,0.00,418.2,249.26,0.0,-2.3, , 
,250.60,1280,55.5,0.0,11101010,250.91,1216,31.0,5.15,397.8,250.29,0.0,-2.3, , 
,251.63,1888,55.5,0.0,11101010,251.98,1984,25.1,3.09,336.6,251.26,-1.6,-2.3, , 
,252.70,1984,55.5,-21.1,11101000,253.05,2016,45.9,6.18,520.2,252.34,0.0,-2.3, , 
,253.75,2080,55.5,0.0,11101000,254.10,2112,41.2,4.12,479.4,253.41,0.0,-2.3, , 
,254.81,2176,55.5,0.0,11101000,255.14,2208,32.5,3.09,397.8,254.45,0.0,-2.3, , 
,255.83,2240,55.5,-7.8,11101000,256.15,2240,25.1,2.06,316.2,255.48,0.0,-2.3, , 
,256.81,2240,55.5,-15.2,11101000,257.14,2272,20.8,2.06,295.8,256.48,0.0,-2.3, , 
,257.83,2304,57.0,-21.5,11101000,258.16,2304,23.5,2.06,316.2,257.48,0.0,-2.3, , 
,258.83,2304,57.0,-21.5,11101000,259.15,2336,23.5,2.06,316.2,258.51,0.0,-2.3, , 
,259.83,2336,57.0,-18.4,11101000,260.16,2368,23.5,2.06,316.2,259.49,0.0,-2.3, , 
,260.90,2400,57.0,-16.4,11101000,261.23,2400,23.5,2.06,295.8,260.52,0.0,-2.3, , 
,261.97,2400,57.0,-14.5,11101000,262.32,2400,23.5,2.06,295.8,261.61,0.0,-2.3, , 
,263.03,2432,57.0,-12.9,11101000,263.38,2432,23.5,2.06,295.8,262.66,0.0,-2.3, , 
,264.08,2432,57.0,-11.3,11101000,264.44,2432,23.5,2.06,295.8,263.72,0.0,-2.3, , 
,265.11,2304,57.0,0.0,11111100,265.47,1632,0.0,0.00,316.2,264.77,0.0,-2.3, , 
,266.09,1088,57.0,0.0,11111110,266.42,928,34.1,5.15,438.6,265.75,-2.3,0.0, , 
,267.00,800,57.0,0.0,11111110,267.32,832,40.0,6.18,499.8,266.71,-2.3,0.0, , 
,267.92,928,57.0,-10.5,11111110,268.24,896,35.3,4.12,459.0,267.62,-2.3,0.0, , 
,268.86,896,57.0,-27.3,11111110,269.17,864,35.3,3.09,459.0,268.56,-2.3,0.0, , 
,269.76,896,57.0,-27.7,11111110,270.07,864,35.3,3.09,459.0,269.47,-2.3,0.0, , 
,270.68,896,57.0,-23.0,11111110,270.98,864,35.3,3.09,459.0,270.37,-2.3,0.0, , 
,271.61,896,57.0,-19.5,11111110,271.93,896,35.3,3.09,459.0,271.30,-2.3,0.0, , 
,272.52,896,57.0,-18.0,11111110,272.84,896,35.3,3.09,459.0,272.23,-2.3,0.0, , 
,273.46,896,57.0,-16.8,11111110,273.76,896,35.3,3.09,459.0,273.15,-2.3,0.0, , 
,274.40,896,57.0,-16.0,11111110,274.73,896,35.3,3.09,459.0,274.09,-2.3,0.0, , 
,275.36,896,57.0,-14.8,11111110,275.68,896,34.1,3.09,459.0,275.05,-2.3,0.0, , 
,276.29,928,57.0,-14.8,11101010,276.62,1280,38.4,5.15,459.0,275.98,-2.3,0.0, , 
,277.28,1216,58.5,0.0,11101010,277.62,1344,60.4,9.27,693.6,276.94,-1.6,0.0, , 
,278.26,1440,58.5,0.0,11111110,278.57,1568,0.0,0.00,397.8,277.96,-0.8,0.0, , 
,279.17,1088,58.5,0.0,11111110,279.46,1024,32.5,4.12,418.2,278.86,-2.3,0.0, , 
,280.06,832,58.5,0.0,11111110,280.38,768,41.2,7.21,499.8,279.76,-2.3,0.0, , 
,281.01,896,58.5,0.0,11111110,281.31,896,35.3,4.12,459.0,280.69,-2.3,0.0, , 
,281.94,864,58.5,-16.0,11111110,282.24,800,34.1,3.09,438.6,281.63,-2.3,0.0, , 
,282.84,800,58.5,-22.3,11111110,283.15,800,35.3,3.09,459.0,282.54,-2.3,0.0, , 
,283.74,800,58.5,-22.7,11111110,284.04,800,35.3,3.09,479.4,283.44,-2.3,0.0, , 
,284.65,800,58.5,-21.9,11111110,284.94,800,36.9,3.09,479.4,284.34,-2.3,0.0, , 
,285.54,800,60.0,-19.9,11111110,285.83,800,35.3,3.09,479.4,285.24,-2.3,0.0, , 
,286.44,832,60.0,-18.4,11111110,286.73,800,35.3,3.09,459.0,286.14,-2.3,0.0, , 
,287.35,800,58.5,-17.2,11111110,287.64,800,35.3,3.09,459.0,287.03,-2.3,0.0, , 
,288.25,800,60.0,-16.4,11111110,288.56,800,35.3,3.09,479.4,287.94,-2.3,0.0, , 
,289.15,832,60.0,-15.6,11111110,289.45,832,35.3,3.09,459.0,288.85,-2.3,0.0, , 
,290.08,800,60.0,-15.2,11111110,290.38,800,35.3,3.09,479.4,289.76,-2.3,0.0, , 
,290.99,832,60.0,-13.7,11111110,291.27,800,36.9,3.09,479.4,290.69,-2.3,0.0, , 
,291.85,832,60.0,-12.9,11111110,292.15,800,35.3,3.09,459.0,291.57,-2.3,0.0, , 
,292.74,832,60.0,-11.7,11111110,293.06,832,36.9,3.09,479.4,292.45,-2.3,0.0, , 
,293.66,800,60.0,-11.3,11111110,293.96,800,35.3,3.09,479.4,293.37,-2.3,0.0, , 
,294.58,800,60.0,-9.8,11111110,294.89,800,35.3,3.09,479.4,294.27,-2.3,0.0, , 
,295.46,800,60.0,-8.6,11111110,295.76,800,36.9,3.09,479.4,295.17,-2.3,0.0, , 
,296.36,800,60.0,-7.4,11111110,296.67,800,36.9,3.09,479.4,296.05,-2.3,0.0, , 
,297.30,832,60.0,-5.9,11111110,297.60,832,35.3,3.09,459.0,296.98,-2.3,0.0, , 
,298.19,800,60.0,-5.1,11111110,298.50,800,35.3,3.09,479.4,297.90,-2.3,0.0, , 
,299.11,832,60.0,-3.9,11111110,299.42,800,35.3,3.09,459.0,298.80,-2.3,0.0, , 
,300.02,800,60.0,-3.1,11111110,300.33,800,36.9,3.09,479.4,299.72,-2.3,0.0, , 
,300.93,832,60.0,-2.0,11111110,301.20,800,35.3,3.09,479.4,300.62,-2.3,0.0, , 
,301.77,800,60.0,-1.2,11111110,302.07,832,36.9,3.09,479.4,301.48,-2.3,0.0, , 
,302.66,800,60.0,-0.4,11111110,302.97,800,36.9,3.09,479.4,302.36,-2.3,0.0, , 
,303.55,800,60.0,1.2,11111110,303.85,832,36.9,3.09,479.4,303.27,-2.3,0.0, , 
,304.44,800,60.0,2.0,10111110,304.75,800,36.9,3.09,479.4,304.14,-2.3,0.0, , 
,305.33,800,60.0,2.7,10111110,305.63,800,36.9,3.09,479.4,305.04,-2.3,0.0, , 
,306.25,800,60.0,3.9,10111110,306.54,800,36.9,3.09,479.4,305.92,-2.3,0.0, , 
,307.15,800,61.5,5.1,10111110,307.45,800,36.9,3.09,479.4,306.83,-2.3,0.0, , 
,308.08,832,61.5,6.3,10111110,308.37,800,36.9,3.09,479.4,307.77,-2.3,0.0, , 
,309.00,832,61.5,7.4,10111110,309.31,800,35.3,3.09,479.4,308.70,-2.3,0.0, , 
,309.92,832,61.5,8.2,10111110,310.23,800,35.3,3.09,459.0,309.62,-2.3,0.0, , 
,310.84,800,61.5,7.8,10111110,311.17,800,35.3,3.09,479.4,310.53,-2.3,0.0, , 
,311.77,800,61.5,7.4,10111110,312.06,800,35.3,3.09,459.0,311.46,-2.3,0.0, , 
,312.66,800,61.5,7.8,10111110,312.94,832,35.3,3.09,479.4,312.36,-2.3,0.0, , 
,313.53,800,61.5,5.9,10111110,313.82,800,36.9,3.09,479.4,313.23,-2.3,0.0, , 
,314.41,800,61.5,5.5,10111110,314.74,800,35.3,3.09,459.0,314.11,-2.3,0.0, , 
,315.36,800,61.5,5.5,10111110,315.67,800,35.3,3.09,459.0,315.05,-2.3,0.0, , 
,316.29,800,61.5,5.5,10111110,316.59,800,35.3,3.09,479.4,315.98,-2.3,0.0, , 
,317.20,800,61.5,5.5,10111110,317.51,800,36.9,3.09,479.4,316.89,-2.3,0.0, , 
,318.10,800,61.5,5.5,10111110,318.41,800,35.3,3.09,479.4,317.81,-2.3,0.0, , 
,319.03,800,61.5,5.5,10111110,319.33,800,36.9,3.09,479.4,318.72,-2.3,0.0, , 
,319.94,800,61.5,5.5,10111110,320.25,800,36.9,3.09,479.4,319.64,-2.3,0.0, , 
,320.83,800,63.0,5.1,10111110,321.12,800,35.3,3.09,479.4,320.54,-2.3,0.0, , 
,321.70,832,63.0,5.1,10111110,321.99,800,35.3,3.09,479.4,321.41,-2.3,0.0, , 
,322.58,832,63.0,5.9,10111110,322.88,800,35.3,3.09,459.0,322.31,-2.3,0.0, , 
,323.51,800,63.0,6.6,10111110,323.82,800,35.3,3.09,479.4,323.20,-2.3,0.0, , 
,324.44,800,63.0,6.6,10111110,324.75,800,36.9,3.09,479.4,324.12,-2.3,0.0, , 
,325.35,800,63.0,7.0,10111110,325.64,800,35.3,3.09,459.0,325.06,-2.3,0.0, , 
,326.24,768,63.0,6.6,10111110,326.53,800,36.9,3.09,479.4,325.95,-2.3,0.0, , 
,327.11,800,63.0,6.6,10111110,327.42,800,36.9,3.09,479.4,326.83,-2.3,0.0, , 
,328.02,800,63.0,6.6,10111110,328.31,800,36.9,3.09,479.4,327.72,-2.3,0.0, , 
,328.89,800,63.0,6.6,10111110,329.19,800,35.3,3.09,479.4,328.60,-2.3,0.0, , 
,329.80,800,63.0,6.6,10111110,330.10,800,36.9,3.09,479.4,329.48,-2.3,0.0, , 
,330.68,800,63.0,4.3,10111110,330.98,800,35.3,3.09,479.4,330.39,-2.3,0.0, , 
,331.61,800,63.0,4.3,10111110,331.93,800,35.3,3.09,479.4,331.29,-2.3,0.0, , 
,332.55,800,63.0,4.7,10111110,332.84,800,36.9,3.09,479.4,332.23,-2.3,0.0, , 
,333.49,800,63.0,4.3,10111110,333.79,800,35.3,3.09,479.4,333.17,-2.3,0.0, , 
,334.37,800,63.0,4.7,10111110,334.67,800,36.9,3.09,479.4,334.10,-2.3,0.0, , 
,335.27,800,63.0,4.3,10111110,335.58,800,36.9,3.09,479.4,334.98,-2.3,0.0, , 
,336.16,832,63.0,4.7,10111110,336.44,832,36.9,3.09,479.4,335.87,-2.3,0.0, , 
,337.03,800,63.0,4.7,10111110,337.32,800,36.9,3.09,479.4,336.75,-2.3,0.0, , 
,337.91,800,63.0,4.7,10111110,338.18,800,35.3,3.09,479.4,337.62,-2.3,0.0, , 
,338.81,800,63.0,4.7,10111110,339.11,800,35.3,3.09,479.4,338.50,-2.3,0.0, , 
,339.71,800,63.0,4.7,10111110,340.02,800,35.3,3.09,479.4,339.40,-2.3,0.0, , 
,340.64,800,63.0,4.7,10111110,340.95,800,35.3,3.09,479.4,340.33,-2.3,0.0, , 
,341.56,800,64.5,4.3,10111110,341.86,800,35.3,3.09,479.4,341.25,-2.3,0.0, , 
,342.46,800,64.5,5.1,10111110,342.75,800,35.3,3.09,479.4,342.15,-2.3,0.0, , 
,343.36,800,64.5,5.1,10111110,343.65,800,35.3,3.09,479.4,343.07,-2.3,0.0, , 
,344.20,800,64.5,4.3,10111110,344.49,800,35.3,3.09,479.4,343.93,-2.3,0.0, , 
,345.12,800,64.5,4.3,10111110,345.41,800,36.9,3.09,479.4,344.80,-2.3,0.0, , 
,346.02,800,64.5,4.7,10111110,346.31,800,35.3,3.09,479.4,345.71,-2.3,0.0, , 
,346.95,800,64.5,4.7,10111110,347.26,800,35.3,3.09,479.4,346.64,-2.3,0.0, , 
,347.86,800,64.5,4.7,10111110,348.16,800,35.3,3.09,479.4,347.54,-2.3,0.0, , 
,348.74,800,64.5,4.3,10111110,349.05,800,35.3,3.09,479.4,348.45,-2.3,0.0, , 
,349.70,1152,64.5,0.0,10101010,350.03,1984,71.0,7.21,775.2,349.37,-2.3,0.0, , 
,350.74,2112,64.5,0.0,10101000,351.09,1984,62.0,6.18,673.2,350.37,0.0,-2.3, , 
,351.84,1728,64.5,0.0,10101010,352.18,1376,51.8,4.12,612.0,351.46,0.0,-2.3, , 
,352.91,1504,64.5,0.0,10101010,353.25,1632,40.0,4.12,479.4,352.54,-1.6,-2.3, , 
,353.89,1248,64.5,0.0,10111110,354.23,992,34.1,5.15,418.2,353.57,-1.6,-2.3, , 
,354.85,864,64.5,0.0,10111110,355.17,864,34.1,4.12,459.0,354.54,-2.3,0.0, , 
,355.77,864,64.5,0.0,10111110,356.08,896,34.1,4.12,459.0,355.47,-2.3,0.0, , 
,356.73,896,64.5,-13.3,10111110,357.03,896,32.5,3.09,438.6,356.40,-2.3,0.0, , 
,357.63,832,64.5,-22.3,10111110,357.96,864,35.3,3.09,459.0,357.33,-2.3,0.0, , 
,358.56,896,64.5,-21.5,10111110,358.84,864,35.3,3.09,459.0,358.25,-2.3,0.0, , 
,359.42,864,64.5,-19.9,10111110,359.71,768,34.1,3.09,459.0,359.13,-2.3,0.0, , 
,360.31,800,64.5,-18.4,10101010,360.66,928,56.1,10.30,652.8,360.02,-2.3,0.0, , 
,361.41,1600,64.5,0.0,10101010,361.76,1568,66.3,9.27,734.4,361.00,-0.8,0.0, , 
,362.49,1792,64.5,0.0,10101010,362.83,1600,50.2,5.15,591.6,362.13,0.0,-2.3, , 
,363.54,1504,64.5,0.0,10111110,363.84,960,32.5,4.12,438.6,363.21,-0.8,-2.3, , 
,364.53,1088,64.5,0.0,10111110,364.84,864,26.7,3.09,377.4,364.17,-1.6,0.0, , 
,365.44,704,64.5,0.0,10111110,365.75,768,38.4,5.15,499.8,365.17,-3.1,0.0, , 
,366.35,800,64.5,-6.6,10101010,366.65,832,41.2,6.18,520.2,366.06,-2.3,0.0, , 
,367.25,928,64.5,0.0,10101010,367.60,960,42.7,6.18,520.2,366.95,-1.6,0.0, , 
,368.26,1280,64.5,0.0,10101010,368.59,1248,44.3,6.18,550.8,367.92,-1.6,0.0, , 
,369.16,1024,66.0,0.0,10101010,369.46,1088,53.3,6.18,632.4,368.90,-1.6,0.0, , 
,370.12,1312,66.0,0.0,10101010,370.46,1408,35.3,4.12,438.6,369.81,-1.6,0.0, , 
,371.26,1536,66.0,-7.0,10101010,371.61,1600,35.3,3.09,438.6,370.88,-1.6,0.0, , 
,372.33,1728,66.0,-5.1,10101010,372.67,1792,36.9,3.09,438.6,371.97,-1.6,-2.3, , 
,373.41,1952,66.0,-2.0,10101010,373.76,2048,47.1,5.15,550.8,373.04,0.0,-2.3, , 
,374.43,2304,66.0,2.7,10101000,374.76,2368,29.4,2.06,377.4,374.10,0.0,-2.3, , 
,375.46,1216,66.0,0.0,10111110,375.78,992,31.0,5.15,418.2,375.13,0.0,-2.3, , 
,376.43,832,66.0,0.0,10111110,376.71,864,36.9,5.15,479.4,376.11,-2.3,0.0, , 
,377.29,896,66.0,0.0,10111110,377.59,896,34.1,4.12,438.6,377.01,-2.3,0.0, , 
,378.20,896,66.0,-9.8,10111110,378.51,896,34.1,3.09,438.6,377.91,-2.3,0.0, , 
,379.14,896,66.0,-19.5,10111110,379.45,832,34.1,3.09,459.0,378.82,-2.3,0.0, , 
,380.10,896,66.0,-20.7,10111110,380.42,864,41.2,6.18,499.8,379.78,-2.3,0.0, , 
,381.08,1440,66.0,0.0,10101010,381.41,1248,51.8,7.21,612.0,380.76,-1.6,0.0, , 
,382.03,1152,66.0,0.0,10101010,382.36,1312,54.5,7.21,632.4,381.71,-1.6,0.0, , 
,383.01,1632,66.0,0.0,10101010,383.36,1760,53.3,6.18,612.0,382.66,-0.8,0.0, , 
,384.06,2048,66.0,0.0,10101000,384.39,2304,66.3,8.24,714.0,383.71,0.0,-2.3, , 
,385.08,1504,66.0,0.0,10111110,385.44,1376,31.0,5.15,397.8,384.75,0.0,-2.3, , 
,386.10,1344,66.0,0.0,10101010,386.43,1376,48.6,7.21,571.2,385.77,-1.6,0.0, , 
,387.04,1472,66.0,0.0,10101010,387.38,1536,65.1,10.30,734.4,386.77,-1.6,0.0, , 
,388.12,1696,66.0,0.0,10101010,388.49,1824,67.8,9.27,734.4,387.73,-0.8,-2.3, , 
,389.21,1984,66.0,-5.9,10101000,389.56,2080,60.4,6.18,673.2,388.85,0.0,-2.3, , 
,390.23,2208,67.5,-5.1,10101000,390.57,2240,59.2,6.18,652.8,389.89,0.0,-2.3, , 
,391.26,2400,67.5,-1.6,11101000,391.62,2496,66.3,7.21,693.6,390.91,0.0,-2.3, , 
,392.31,2656,67.5,-2.0,11101000,392.64,2720,69.4,8.24,734.4,391.96,0.0,-2.3, , 
,393.28,2880,67.5,-18.4,11101000,393.65,2880,0.0,0.00,499.8,392.96,0.0,-2.3, , 
,394.43,1568,67.5,0.0,11101010,394.77,1600,32.5,5.15,397.8,394.00,0.0,-2.3, , 
,395.51,1920,67.5,0.0,11101010,395.89,1856,53.3,8.24,612.0,395.15,0.0,-2.3, , 
,396.62,1856,67.5,-9.8,11101010,396.98,1888,42.7,5.15,499.8,396.25,0.0,-2.3, , 
,397.72,1888,67.5,-14.1,11101010,398.10,1888,41.2,4.12,479.4,397.34,0.0,-2.3, , 
,398.86,1888,67.5,-17.6,11101010,399.22,1888,40.0,4.12,479.4,398.48,0.0,-2.3, , 
,399.94,1920,67.5,-18.4,11101010,400.32,1920,34.1,3.09,418.2,399.60,0.0,-2.3, , 
,401.04,1888,67.5,-18.8,11101010,401.40,1888,31.0,3.09,397.8,400.67,0.0,-2.3, , 
,402.14,1888,67.5,-19.1,11101010,402.50,1888,32.5,3.09,397.8,401.77,0.0,-2.3, , 
,403.24,1856,67.5,-18.8,11101010,403.61,1856,32.5,3.09,418.2,402.87,0.0,-2.3, , 
,404.31,1856,67.5,-18.8,11101010,404.62,1856,48.6,7.21,550.8,403.97,0.0,-2.3, , 
,405.38,1888,67.5,-10.2,11101010,405.75,1888,44.3,5.15,520.2,405.00,0.0,-2.3, , 
,406.47,1920,69.0,-14.1,11101010,406.83,1920,40.0,4.12,459.0,406.11,0.0,-2.3, , 
,407.56,1888,67.5,-16.4,11101010,407.93,1920,38.4,4.12,459.0,407.18,0.0,-2.3, , 
,408.64,1920,69.0,0.0,11111110,408.95,1440,0.0,0.00,357.0,408.27,0.0,-2.3, , 
,409.58,928,69.0,0.0,11111110,409.89,896,34.1,5.15,438.6,409.28,-2.3,0.0, , 
,410.51,832,69.0,0.0,11111110,410.83,896,35.3,5.15,459.0,410.21,-2.3,0.0, , 
,411.44,896,69.0,-3.1,11111110,411.74,896,31.0,4.12,418.2,411.14,-2.3,0.0, , 
,412.37,896,69.0,-17.6,11111110,412.68,896,31.0,3.09,418.2,412.05,-2.3,0.0, , 
,413.32,864,69.0,-27.3,11101010,413.64,1056,38.4,5.15,499.8,413.02,-2.3,0.0, , 
,414.37,1824,69.0,-8.2,11101010,414.72,1792,28.2,3.09,357.0,413.99,0.0,-2.3, , 
,415.41,1824,69.0,0.0,11101010,415.78,1824,54.5,8.24,632.4,415.06,0.0,-2.3, , 
,416.45,1856,69.0,0.0,11101010,416.82,1856,32.5,4.12,397.8,416.11,0.0,-2.3, , 
,417.57,1888,69.0,-12.9,11101010,417.92,1952,51.8,7.21,591.6,417.21,0.0,-2.3, , 
,418.60,2112,70.5,0.0,11101000,418.94,2176,62.0,9.27,673.2,418.28,0.0,-2.3, , 
,419.61,2336,70.5,-19.1,11101000,419.96,2432,66.3,7.21,714.0,419.27,0.0,-2.3, , 
,420.64,2592,69.0,-25.0,11101000,420.95,2656,81.2,12.36,846.6,420.30,0.0,-2.3, , 
,421.64,2848,70.5,-12.5,11101000,421.95,2976,75.3,8.24,795.6,421.28,0.0,-2.3, , 
,422.65,2016,70.5,0.0,11111100,422.99,1536,25.1,4.12,336.6,422.29,0.0,-2.3, , 
,423.70,1888,70.5,0.0,11101010,424.06,1952,28.2,4.12,357.0,423.35,0.0,-2.3, , 
,424.77,1920,70.5,0.0,11101010,425.14,1952,53.3,7.21,612.0,424.41,0.0,-2.3, , 
,425.84,1984,70.5,-12.9,11101000,426.18,2016,51.8,6.18,591.6,425.49,0.0,-2.3, , 
,426.88,2016,70.5,-17.6,11101000,427.24,2016,42.7,4.12,499.8,426.53,0.0,-2.3, , 
,427.97,2048,70.5,0.0,11111100,428.31,2016,17.6,2.06,244.8,427.60,0.0,-2.3, , 
,429.03,1920,70.5,0.0,11111110,429.37,1888,0.0,0.00,295.8,428.65,0.0,-2.3, , 
,430.09,1792,70.5,0.0,11111110,430.44,1760,0.0,0.00,316.2,429.73,0.0,-2.3, , 
,431.16,1696,70.5,0.0,11111110,431.46,1664,0.0,0.00,336.6,430.79,-1.6,-2.3, , 
,432.18,1568,72.0,0.0,11111110,432.52,1536,0.0,0.00,336.6,431.84,-1.6,-2.3, , 
,433.10,1472,72.0,0.0,11111110,433.45,1408,0.0,0.00,336.6,432.79,-2.3,-2.3, , 
,434.07,1312,72.0,0.0,11111110,434.39,1312,25.1,3.09,336.6,433.75,-2.3,0.0, , 
,435.03,1344,72.0,0.0,11101010,435.33,1280,31.0,3.09,397.8,434.71,-2.3,0.0, , 
,436.02,1312,72.0,0.0,11101010,436.33,1344,48.6,7.21,591.6,435.69,-1.6,0.0, , 
,437.00,1344,72.0,0.0,11101010,437.34,1376,57.6,8.24,673.2,436.67,-1.6,0.0, , 
,437.96,1440,72.0,-14.1,11101010,438.22,1472,53.3,6.18,632.4,437.67,-0.8,0.0, , 
,438.84,1536,72.0,-15.6,11101010,439.18,1568,51.8,6.18,612.0,438.49,-0.8,-2.3, , 
,439.90,1632,72.0,0.0,11101010,440.27,1696,62.0,9.27,714.0,439.56,-0.8,-2.3, , 
,440.94,1792,72.0,-13.7,11101010,441.33,1824,57.6,6.18,652.8,440.63,-0.8,-2.3, , 
,442.08,1888,72.0,0.0,11101010,442.44,1920,29.4,4.12,377.4,441.71,0.0,-2.3, , 
,443.17,1920,72.0,-10.5,11101010,443.52,1952,25.1,3.09,336.6,442.81,0.0,-2.3, , 
,444.25,1952,73.5,-18.0,11101010,444.62,1952,23.5,2.06,316.2,443.89,0.0,-2.3, , 
,445.34,1920,72.0,-23.8,11101010,445.71,1952,20.8,2.06,295.8,444.99,0.0,-2.3, , 
,446.43,1952,73.5,-23.0,11101010,446.81,1952,25.1,2.06,336.6,446.08,0.0,-2.3, , 
,447.52,1952,72.0,-24.6,11101010,447.89,1952,25.1,2.06,336.6,447.17,0.0,-2.3, , 
,448.62,1952,73.5,-24.6,11101010,448.97,1984,19.2,1.03,275.4,448.25,0.0,-2.3, , 
,449.69,1888,73.5,-23.0,11101010,450.07,1920,19.2,2.06,275.4,449.33,0.0,-2.3, , 
,450.79,1888,73.5,-21.9,11101010,451.16,1856,20.8,2.06,295.8,450.43,0.0,-2.3, , 
,451.92,1856,73.5,-19.5,11101010,452.29,1824,22.0,2.06,316.2,451.55,0.0,-2.3, , 
,452.98,1824,73.5,-18.4,11101010,453.35,1824,22.0,2.06,316.2,452.63,0.0,-2.3, , 
,454.09,1824,73.5,-19.5,11101010,454.45,1792,23.5,2.06,316.2,453.70,0.0,-2.3, , 
,455.16,1792,73.5,-18.8,11111110,455.54,1792,22.0,2.06,316.2,454.81,0.0,-2.3, , 
,456.27,1728,73.5,0.0,11111110,456.60,1696,0.0,0.00,336.6,455.92,0.0,-2.3, , 
,457.35,1632,73.5,0.0,11111110,457.68,1600,0.0,0.00,336.6,456.98,-1.6,-2.3, , 
,458.37,1568,73.5,0.0,11101010,458.73,1632,29.4,4.12,377.4,458.03,-1.6,-2.3, , 
,459.38,1568,73.5,-11.3,11101010,459.72,1600,32.5,4.12,418.2,459.05,-1.6,-2.3, , 
,460.48,1600,73.5,-11.3,11101010,460.84,1600,32.5,3.09,418.2,460.09,-1.6,-2.3, , 
,461.55,1664,73.5,-13.7,11101010,461.92,1632,35.3,4.12,438.6,461.19,-1.6,-2.3, , 
,462.63,1632,73.5,-14.1,11101010,462.98,1664,35.3,4.12,438.6,462.26,-1.6,-2.3, , 
,463.66,1696,75.0,-13.3,11101010,464.03,1696,38.4,4.12,459.0,463.33,-1.6,-2.3, , 
,464.73,1728,75.0,-12.1,11101010,465.13,1760,36.9,4.12,459.0,464.37,-1.6,-2.3, , 
,465.87,1792,75.0,-12.1,11101010,466.24,1792,38.4,4.12,459.0,465.49,-1.6,-2.3, , 
,466.97,1856,75.0,-13.3,11101010,467.33,1856,42.7,5.15,499.8,466.61,0.0,-2.3, , 
,468.06,1888,75.0,-14.5,11101010,468.41,1920,47.1,5.15,550.8,467.70,0.0,-2.3, , 
,469.15,1984,75.0,-15.2,11101000,469.52,2016,45.9,5.15,550.8,468.79,0.0,-2.3, , 
,470.22,2016,73.5,-15.6,11101000,470.58,2048,48.6,5.15,571.2,469.87,0.0,-2.3, , 
,471.27,2080,75.0,-15.6,11101000,471.60,2080,35.3,4.12,438.6,470.92,0.0,-2.3, , 
,472.30,2048,75.0,-6.6,11101000,472.66,2048,17.6,2.06,275.4,471.94,0.0,-2.3, , 
,473.36,2016,75.0,-17.2,11101000,473.72,1984,17.6,2.06,275.4,473.00,0.0,-2.3, , 
,474.43,1952,75.0,-20.7,11101010,474.81,1952,23.5,2.06,336.6,474.07,0.0,-2.3, , 
,475.52,1920,75.0,-14.1,11101010,475.90,1952,36.9,3.09,438.6,475.18,0.0,-2.7, , 
,476.60,1952,75.0,-7.4,11101010,476.96,1952,40.0,4.12,479.4,476.25,0.0,-2.7, , 
,477.68,2016,75.0,-4.3,11101000,478.05,2016,41.2,4.12,499.8,477.33,0.0,-2.7, , 
,478.74,2048,75.0,-3.1,11101000,479.10,2080,40.0,4.12,479.4,478.39,0.0,-2.7, , 
,479.79,2080,75.0,-2.0,11101000,480.14,2112,40.0,4.12,479.4,479.43,0.0,-2.7, , 
,480.82,2112,75.0,-1.2,11101000,481.18,2112,40.0,4.12,479.4,480.48,0.0,-2.7, , 
,481.86,2176,75.0,-1.6,11101000,482.19,2176,41.2,5.15,479.4,481.53,0.0,-2.7, , 
,482.85,2176,75.0,-13.7,11101000,483.22,2176,23.5,3.09,316.2,482.52,0.0,-2.7, , 
